id,label,Elevation,Aspect
263,R263,3210,135
264,R264,2631,55
265,R265,3166,34
266,R266,3253,225
267,R267,3252,255
268,R268,2909,112
269,R269,2916,351
270,R270,2927,88
271,R271,3296,69
272,R272,2023,315
273,R273,2919,267
274,R274,2731,140
275,R275,2781,180
276,R276,2896,43
277,R277,2855,306
278,R278,3239,174
279,R279,3006,266
280,R280,3123,264
281,R281,3383,311
282,R282,3134,17
283,R283,2595,62
284,R284,3208,159
285,R285,3125,49
286,R286,2950,189
287,R287,3193,78
288,R288,2519,313
289,R289,3096,273
290,R290,3112,158
291,R291,3033,40
292,R292,2950,48
293,R293,2656,154
294,R294,3298,336
295,R295,2488,0
296,R296,2867,338
297,R297,3093,9
298,R298,3238,39
299,R299,2936,1
300,R300,2304,126
301,R301,2732,61
302,R302,3148,58
303,R303,3029,124
304,R304,3270,322
305,R305,2952,313
306,R306,2950,201
307,R307,2664,61
308,R308,3010,17
309,R309,3060,349
310,R310,2929,118
311,R311,2751,83
312,R312,3264,9
313,R313,2683,55
314,R314,2913,223
315,R315,2936,18
316,R316,2653,350
317,R317,3134,158
318,R318,2979,0
319,R319,3418,95
320,R320,2649,0
321,R321,2404,121
322,R322,3351,112
323,R323,3309,118
324,R324,3386,331
325,R325,3170,23
326,R326,2251,327
327,R327,3392,88
328,R328,2956,220
329,R329,2949,324
330,R330,2840,335
331,R331,2705,124
332,R332,3174,335
333,R333,3188,358
334,R334,3023,70
335,R335,2858,353
336,R336,3106,120
337,R337,3090,216
338,R338,2925,53
339,R339,3363,187
340,R340,3322,280
341,R341,2832,146
342,R342,3431,260
343,R343,2697,333
344,R344,3182,279
345,R345,2924,108
346,R346,2780,105
347,R347,3257,353
348,R348,3276,353
349,R349,2714,199
350,R350,3224,98
351,R351,3011,332
352,R352,3035,259
353,R353,2892,131
354,R354,2949,47
355,R355,3229,172
356,R356,2181,23
357,R357,2926,210
358,R358,2205,119
359,R359,2841,56
360,R360,3457,284
361,R361,2998,131
362,R362,3400,74
363,R363,2949,23
364,R364,2366,32
365,R365,2729,324
366,R366,3144,15
367,R367,2813,100
368,R368,2612,18
369,R369,2818,21
370,R370,2357,135
371,R371,2984,48
372,R372,2274,310
373,R373,2951,100
374,R374,3085,16
375,R375,2607,0
376,R376,3193,153
377,R377,3312,52
378,R378,3109,153
379,R379,2785,89
380,R380,2347,99
381,R381,3348,16
382,R382,3038,16
383,R383,2895,69
384,R384,3155,13
385,R385,3041,110
386,R386,3159,346
387,R387,3072,55
388,R388,2772,82
389,R389,2697,45
390,R390,3188,355
391,R391,2450,146
392,R392,3557,105
393,R393,3025,21
394,R394,2959,104
395,R395,2551,94
396,R396,2732,337
397,R397,2811,90
398,R398,2691,52
399,R399,3051,76
400,R400,3320,235
401,R401,2265,38
402,R402,3240,33
403,R403,2751,336
404,R404,3220,163
405,R405,2900,225
406,R406,2581,219
407,R407,2839,352
408,R408,3186,256
409,R409,2877,89
410,R410,2901,36
411,R411,3231,63
412,R412,2858,108
413,R413,3158,148
414,R414,2744,37
415,R415,3103,26
416,R416,2314,342
417,R417,3028,351
418,R418,3409,206
419,R419,2847,49
420,R420,2658,63
421,R421,2769,139
422,R422,2389,359
423,R423,3070,151
424,R424,3237,46
425,R425,2875,104
426,R426,2747,7
427,R427,3186,98
428,R428,2963,193
429,R429,2264,353
430,R430,2740,66
431,R431,2813,313
432,R432,2872,267
433,R433,3418,55
434,R434,2813,296
435,R435,2840,125
436,R436,2959,32
437,R437,2926,54
438,R438,2792,23
439,R439,3050,49
440,R440,3158,123
441,R441,3249,12
442,R442,2683,0
443,R443,3311,156
444,R444,2300,331
445,R445,3011,56
446,R446,3427,66
447,R447,3372,25
448,R448,2565,59
449,R449,2912,117
450,R450,3197,337
451,R451,3019,33
452,R452,2998,88
453,R453,2891,331
454,R454,3012,61
455,R455,2444,66
456,R456,3024,45
457,R457,2957,26
458,R458,2934,197
459,R459,2244,16
460,R460,2653,336
461,R461,3235,299
462,R462,2977,12
463,R463,3031,318
464,R464,2286,304
465,R465,2722,16
466,R466,3248,330
467,R467,2973,327
468,R468,3184,85
469,R469,2682,29
470,R470,2823,232
471,R471,3040,359
472,R472,2753,47
473,R473,3114,156
474,R474,3277,357
475,R475,2950,11
476,R476,3022,99
477,R477,1953,332
478,R478,3115,183
479,R479,3159,41
480,R480,2564,297
481,R481,3196,248
482,R482,3060,132
483,R483,2355,317
484,R484,2949,66
485,R485,2501,34
486,R486,2517,225
487,R487,3044,343
488,R488,2988,18
489,R489,3360,35
490,R490,3134,329
491,R491,3259,14
492,R492,2901,80
493,R493,2962,185
494,R494,2675,81
495,R495,2428,317
496,R496,2389,12
497,R497,3325,72
498,R498,2968,189
499,R499,3089,232
500,R500,2873,152
501,R501,3005,346
502,R502,3367,176
503,R503,2572,73
504,R504,2940,262
505,R505,3229,148
506,R506,3321,47
507,R507,3236,271
508,R508,3290,182
509,R509,3308,4
510,R510,2993,298
511,R511,2505,352
512,R512,3139,183
513,R513,2755,33
514,R514,2398,311
515,R515,2971,244
516,R516,2955,18
517,R517,2695,315
518,R518,2945,103
519,R519,3125,352
520,R520,3095,341
521,R521,2824,94
522,R522,2999,20
523,R523,2772,123
524,R524,2793,18
525,R525,3113,194
526,R526,2942,0
527,R527,2108,49
528,R528,2817,263
529,R529,2531,92
530,R530,2968,50
531,R531,2178,339
532,R532,3013,121
533,R533,3408,179
534,R534,2798,127
535,R535,2955,168
536,R536,3188,85
537,R537,3350,158
538,R538,2935,120
539,R539,2978,278
540,R540,3333,293
541,R541,2746,134
542,R542,3182,329
543,R543,3379,339
544,R544,2912,61
545,R545,2967,29
546,R546,3072,126
547,R547,3032,162
548,R548,2379,88
549,R549,3030,62
550,R550,3115,227
551,R551,3146,61
552,R552,3144,93
553,R553,3403,204
554,R554,2883,331
555,R555,2960,172
556,R556,2906,45
557,R557,2992,348
558,R558,2871,88
559,R559,3213,300
560,R560,2932,267
561,R561,3073,14
562,R562,2834,317
563,R563,3253,59
564,R564,2877,95
565,R565,3266,9
566,R566,2977,258
567,R567,2971,54
568,R568,3084,219
569,R569,3082,206
570,R570,2728,31
571,R571,3245,84
572,R572,3791,319
573,R573,3255,340
574,R574,3103,99
575,R575,3417,158
576,R576,3263,225
577,R577,2922,42
578,R578,3234,89
579,R579,3146,262
580,R580,3142,119
581,R581,3072,295
582,R582,3320,193
583,R583,3042,179
584,R584,3275,5
585,R585,2906,315
586,R586,3066,306
587,R587,3155,140
588,R588,2393,97
589,R589,3077,25
590,R590,2568,121
591,R591,2611,125
592,R592,2872,22
593,R593,2829,232
594,R594,3119,131
595,R595,3013,24
596,R596,3411,117
597,R597,2666,62
598,R598,3013,236
599,R599,2962,30
600,R600,2986,71
601,R601,3333,334
602,R602,2995,207
603,R603,2114,17
604,R604,3357,82
605,R605,3008,122
606,R606,2997,331
607,R607,3045,219
608,R608,3068,315
609,R609,3211,348
610,R610,3224,160
611,R611,3067,81
612,R612,3194,108
613,R613,2850,76
614,R614,2680,198
615,R615,2870,301
616,R616,3033,42
617,R617,3311,302
618,R618,3005,129
619,R619,2883,355
620,R620,2419,168
621,R621,2886,37
622,R622,3370,230
623,R623,3001,152
624,R624,2611,59
625,R625,2986,45
626,R626,2845,346
627,R627,3211,247
628,R628,2565,5
629,R629,2906,135
630,R630,3091,13
631,R631,3052,281
632,R632,3088,287
633,R633,2805,103
634,R634,3097,102
635,R635,2825,19
636,R636,3238,64
637,R637,2971,308
638,R638,2128,34
639,R639,3204,61
640,R640,3188,261
641,R641,3243,341
642,R642,3033,352
643,R643,3019,38
644,R644,3290,4
645,R645,3041,0
646,R646,1993,101
647,R647,3114,113
648,R648,2858,333
649,R649,2919,324
650,R650,3223,4
651,R651,3008,140
652,R652,3059,83
653,R653,2956,357
654,R654,3171,319
655,R655,3047,65
656,R656,3284,338
657,R657,3243,33
658,R658,3448,90
659,R659,3062,325
660,R660,3052,172
661,R661,3251,81
662,R662,3093,292
663,R663,2526,114
664,R664,3473,49
665,R665,2544,7
666,R666,2788,224
667,R667,3308,99
668,R668,2913,113
669,R669,2585,141
670,R670,2479,281
671,R671,2943,42
672,R672,2686,17
673,R673,2530,20
674,R674,2923,52
675,R675,3524,60
676,R676,3081,27
677,R677,2723,297
678,R678,3082,227
679,R679,3050,209
680,R680,2732,64
681,R681,2594,38
682,R682,2998,225
683,R683,2922,158
684,R684,3050,45
685,R685,2701,42
686,R686,3246,180
687,R687,3128,280
688,R688,2850,352
689,R689,2634,331
690,R690,2143,331
691,R691,3283,312
692,R692,2585,167
693,R693,2792,325
694,R694,2793,129
695,R695,1940,48
696,R696,3243,61
697,R697,2874,106
698,R698,2979,142
699,R699,3229,333
700,R700,3287,129
701,R701,3245,67
702,R702,3260,30
703,R703,3051,52
704,R704,3276,190
705,R705,2510,61
706,R706,2397,29
707,R707,3136,80
708,R708,3180,287
709,R709,3206,79
710,R710,2893,276
711,R711,3021,352
712,R712,3250,185
713,R713,3150,236
714,R714,2995,328
715,R715,3024,285
716,R716,2939,158
717,R717,3193,18
718,R718,3199,117
719,R719,2369,296
720,R720,2900,96
721,R721,3282,161
722,R722,3389,63
723,R723,2936,293
724,R724,3162,279
725,R725,3155,322
726,R726,3206,355
727,R727,3030,357
728,R728,3181,242
729,R729,3112,270
730,R730,3273,352
731,R731,2975,357
732,R732,3130,21
733,R733,2914,300
734,R734,2893,350
735,R735,2103,30
736,R736,2746,62
737,R737,2942,79
738,R738,2845,272
739,R739,2740,49
740,R740,2674,8
741,R741,2451,51
742,R742,2639,28
743,R743,2491,105
744,R744,2304,330
745,R745,2491,102
746,R746,3224,355
747,R747,2409,119
748,R748,2870,282
749,R749,3102,264
750,R750,2995,23
751,R751,2915,93
752,R752,3491,60
753,R753,2914,196
754,R754,2401,316
755,R755,3189,182
756,R756,2849,90
757,R757,3124,54
758,R758,3179,332
759,R759,3132,328
760,R760,3165,19
761,R761,3227,34
762,R762,3213,32
763,R763,2695,269
764,R764,2413,200
765,R765,2921,74
766,R766,3143,333
767,R767,3240,15
768,R768,2970,209
769,R769,3180,180
770,R770,2978,9
771,R771,3155,343
772,R772,2921,68
773,R773,3026,183
774,R774,3276,20
775,R775,3268,204
776,R776,2889,210
777,R777,3231,291
778,R778,3189,131
779,R779,2972,308
780,R780,3059,294
781,R781,2780,359
782,R782,3451,283
783,R783,2854,101
784,R784,3189,139
785,R785,2273,80
786,R786,2961,270
787,R787,3161,143
788,R788,3211,131
789,R789,2968,126
790,R790,3044,234
791,R791,3359,171
792,R792,2852,345
793,R793,2352,135
794,R794,2803,42
795,R795,3087,312
796,R796,2907,51
797,R797,3004,281
798,R798,3032,350
799,R799,3483,191
800,R800,2829,36
801,R801,3023,216
802,R802,3137,31
803,R803,2848,48
804,R804,3163,155
805,R805,3024,61
806,R806,3016,50
807,R807,2944,162
808,R808,2709,6
809,R809,2446,70
810,R810,3248,226
811,R811,2548,334
812,R812,3125,90
813,R813,3160,93
814,R814,2097,59
815,R815,3370,86
816,R816,3013,303
817,R817,3229,324
818,R818,2816,70
819,R819,2525,312
820,R820,2714,252
821,R821,2992,206
822,R822,2840,113
823,R823,2983,232
824,R824,3142,12
825,R825,2906,54
826,R826,2623,148
827,R827,3179,71
828,R828,2770,68
829,R829,2907,242
830,R830,3034,160
831,R831,3345,181
832,R832,2703,108
833,R833,3038,43
834,R834,2902,266
835,R835,3136,9
836,R836,3028,240
837,R837,2919,252
838,R838,3255,149
839,R839,3268,158
840,R840,2975,301
841,R841,3387,128
842,R842,3216,25
843,R843,3186,74
844,R844,2794,36
845,R845,2923,99
846,R846,2940,345
847,R847,2977,98
848,R848,3149,131
849,R849,2982,92
850,R850,2955,75
851,R851,2851,36
852,R852,2594,54
853,R853,2614,305
854,R854,2962,16
855,R855,2945,109
856,R856,2879,253
857,R857,3347,114
858,R858,2971,45
859,R859,2877,43
860,R860,3048,86
861,R861,3105,110
862,R862,3199,220
863,R863,3159,202
864,R864,3288,19
865,R865,3035,303
866,R866,3002,135
867,R867,3436,231
868,R868,3216,209
869,R869,3210,70
870,R870,3237,326
871,R871,3170,140
872,R872,3045,90
873,R873,2766,256
874,R874,3151,326
875,R875,3182,129
876,R876,2732,187
877,R877,2833,139
878,R878,2819,13
879,R879,2949,80
880,R880,2972,173
881,R881,3190,45
882,R882,3120,140
883,R883,3255,32
884,R884,2939,351
885,R885,2995,285
886,R886,3193,243
887,R887,2998,67
888,R888,3286,258
889,R889,2939,48
890,R890,3107,255
891,R891,2993,87
892,R892,3081,39
893,R893,3062,187
894,R894,2985,143
895,R895,3124,351
896,R896,3085,106
897,R897,3118,338
898,R898,2841,141
899,R899,2882,46
900,R900,3064,31
901,R901,2765,99
902,R902,2922,48
903,R903,3190,57
904,R904,2729,121
905,R905,2816,111
906,R906,3029,205
907,R907,2534,284
908,R908,3143,174
909,R909,3147,238
910,R910,2906,320
911,R911,3206,40
912,R912,3192,7
913,R913,2915,106
914,R914,3109,77
915,R915,2969,323
916,R916,3151,35
917,R917,3218,89
918,R918,3431,328
919,R919,3303,28
920,R920,2986,27
921,R921,2745,195
922,R922,3206,235
923,R923,2947,115
924,R924,2711,39
925,R925,3041,252
926,R926,3250,328
927,R927,3358,307
928,R928,3173,110
929,R929,3189,103
930,R930,3257,32
931,R931,2762,10
932,R932,3212,215
933,R933,3313,60
934,R934,2924,54
935,R935,2718,60
936,R936,2564,293
937,R937,2232,0
938,R938,2465,313
939,R939,2723,279
940,R940,3003,193
941,R941,3202,265
942,R942,3356,33
943,R943,2913,37
944,R944,2781,349
945,R945,3066,21
946,R946,3210,108
947,R947,3026,296
948,R948,2925,337
949,R949,2896,96
950,R950,3438,125
951,R951,3237,312
952,R952,3223,151
953,R953,2979,120
954,R954,2629,347
955,R955,3186,309
956,R956,2820,42
957,R957,2428,281
958,R958,2658,105
959,R959,3041,259
960,R960,3224,215
961,R961,3104,160
962,R962,2602,13
963,R963,2864,118
964,R964,3132,255
965,R965,2982,188
966,R966,3148,353
967,R967,3260,110
968,R968,2794,106
969,R969,2754,12
970,R970,1979,153
971,R971,3311,122
972,R972,2775,84
973,R973,2957,230
974,R974,3224,6
975,R975,2776,175
976,R976,2769,156
977,R977,3001,76
978,R978,3411,84
979,R979,2615,159
980,R980,2404,195
981,R981,2965,64
982,R982,2985,32
983,R983,2916,54
984,R984,2944,115
985,R985,2843,295
986,R986,2647,194
987,R987,2695,247
988,R988,2492,21
989,R989,3109,63
990,R990,3178,264
991,R991,3204,225
992,R992,2446,144
993,R993,2865,148
994,R994,3375,183
995,R995,3186,297
996,R996,3274,137
997,R997,2834,200
998,R998,2742,70
999,R999,3328,194
1000,R1000,2822,27
1001,R1001,3172,131
1002,R1002,2042,23
1003,R1003,3371,306
1004,R1004,2858,64
1005,R1005,2350,42
1006,R1006,2717,256
1007,R1007,3488,104
1008,R1008,3014,340
1009,R1009,2876,242
1010,R1010,3191,198
1011,R1011,3383,36
1012,R1012,2285,309
1013,R1013,2398,320
1014,R1014,3234,344
1015,R1015,3055,11
1016,R1016,2978,228
1017,R1017,3167,144
1018,R1018,3119,333
1019,R1019,3121,267
1020,R1020,3059,124
1021,R1021,2976,24
1022,R1022,2890,230
1023,R1023,3118,158
1024,R1024,2666,270
1025,R1025,2770,64
1026,R1026,3076,52
1027,R1027,3410,358
1028,R1028,3324,81
1029,R1029,3136,41
1030,R1030,3445,328
1031,R1031,2432,305
1032,R1032,2763,219
1033,R1033,3066,30
1034,R1034,3288,122
1035,R1035,3124,74
1036,R1036,2995,33
1037,R1037,2939,166
1038,R1038,3071,156
1039,R1039,3085,276
1040,R1040,3251,117
1041,R1041,3237,26
1042,R1042,2781,141
1043,R1043,2980,125
1044,R1044,2955,52
1045,R1045,2573,122
1046,R1046,3033,153
1047,R1047,2654,144
1048,R1048,3084,148
1049,R1049,2637,209
1050,R1050,3197,147
1051,R1051,2475,112
1052,R1052,2899,231
1053,R1053,3234,45
1054,R1054,2766,128
1055,R1055,3351,266
1056,R1056,3080,52
1057,R1057,2774,127
1058,R1058,2308,114
1059,R1059,3216,284
1060,R1060,3116,243
1061,R1061,3131,99
1062,R1062,2949,348
1063,R1063,2513,76
1064,R1064,3220,302
1065,R1065,3104,292
1066,R1066,3178,108
1067,R1067,2991,65
1068,R1068,3106,338
1069,R1069,2995,123
1070,R1070,3113,356
1071,R1071,3204,94
1072,R1072,3270,278
1073,R1073,2900,102
1074,R1074,2902,181
1075,R1075,3151,353
1076,R1076,3388,349
1077,R1077,3075,135
1078,R1078,3109,51
1079,R1079,3126,218
1080,R1080,2153,291
1081,R1081,3192,61
1082,R1082,2898,358
1083,R1083,3247,321
1084,R1084,3077,343
1085,R1085,2843,340
1086,R1086,3024,26
1087,R1087,2679,44
1088,R1088,3278,197
1089,R1089,3278,13
1090,R1090,3327,332
1091,R1091,2962,4
1092,R1092,3115,93
1093,R1093,3066,45
1094,R1094,2771,61
1095,R1095,2937,321
1096,R1096,3004,324
1097,R1097,2577,36
1098,R1098,2963,69
1099,R1099,2703,16
1100,R1100,2512,23
1101,R1101,2896,49
1102,R1102,3044,114
1103,R1103,2752,198
1104,R1104,2977,89
1105,R1105,2962,118
1106,R1106,3027,10
1107,R1107,2835,82
1108,R1108,2725,34
1109,R1109,3288,346
1110,R1110,2775,334
1111,R1111,2790,322
1112,R1112,3224,5
1113,R1113,2648,304
1114,R1114,3143,35
1115,R1115,2992,6
1116,R1116,2813,232
1117,R1117,3293,307
1118,R1118,2994,343
1119,R1119,2561,273
1120,R1120,2572,224
1121,R1121,2941,95
1122,R1122,3059,72
1123,R1123,3335,169
1124,R1124,2951,293
1125,R1125,3347,287
1126,R1126,3122,324
1127,R1127,2864,101
1128,R1128,3053,90
1129,R1129,3137,133
1130,R1130,3224,180
1131,R1131,3135,304
1132,R1132,3327,298
1133,R1133,3102,53
1134,R1134,2441,77
1135,R1135,2486,38
1136,R1136,3310,159
1137,R1137,2978,135
1138,R1138,3255,69
1139,R1139,3144,113
1140,R1140,2834,357
1141,R1141,2988,131
1142,R1142,3041,85
1143,R1143,2997,73
1144,R1144,3361,54
1145,R1145,2968,272
1146,R1146,2868,28
1147,R1147,3163,294
1148,R1148,2705,341
1149,R1149,3373,85
1150,R1150,2806,311
1151,R1151,3360,312
1152,R1152,2945,15
1153,R1153,3344,294
1154,R1154,2896,240
1155,R1155,2727,14
1156,R1156,2698,37
1157,R1157,2939,46
1158,R1158,3123,104
1159,R1159,2643,142
1160,R1160,3018,27
1161,R1161,2964,7
1162,R1162,2999,119
1163,R1163,3309,180
1164,R1164,3162,246
1165,R1165,2292,316
1166,R1166,3191,113
1167,R1167,3463,101
1168,R1168,3315,54
1169,R1169,3162,227
1170,R1170,3204,306
1171,R1171,2778,45
1172,R1172,2103,26
1173,R1173,3346,12
1174,R1174,3193,198
1175,R1175,3305,51
1176,R1176,2915,193
1177,R1177,2896,72
1178,R1178,2954,280
1179,R1179,2111,111
1180,R1180,3116,119
1181,R1181,3110,273
1182,R1182,2703,30
1183,R1183,2934,54
1184,R1184,2787,259
1185,R1185,2265,233
1186,R1186,2571,312
1187,R1187,3209,288
1188,R1188,3121,69
1189,R1189,2772,321
1190,R1190,2729,99
1191,R1191,2817,16
1192,R1192,3193,239
1193,R1193,2444,289
1194,R1194,3238,30
1195,R1195,2765,108
1196,R1196,2907,226
1197,R1197,3277,42
1198,R1198,3231,157
1199,R1199,2806,32
1200,R1200,2879,95
1201,R1201,2863,317
1202,R1202,2985,354
1203,R1203,3407,5
1204,R1204,3184,47
1205,R1205,3208,126
1206,R1206,3229,47
1207,R1207,2821,49
1208,R1208,3203,348
1209,R1209,3237,239
1210,R1210,2963,97
1211,R1211,3225,266
1212,R1212,3150,10
1213,R1213,3231,68
1214,R1214,3166,54
1215,R1215,3282,34
1216,R1216,2377,125
1217,R1217,3320,347
1218,R1218,2791,195
1219,R1219,2777,132
1220,R1220,3004,241
1221,R1221,3046,344
1222,R1222,3068,253
1223,R1223,2592,118
1224,R1224,2814,329
1225,R1225,3393,207
1226,R1226,3388,294
1227,R1227,2934,11
1228,R1228,2728,37
1229,R1229,2346,1
1230,R1230,2186,331
1231,R1231,2530,8
1232,R1232,3059,92
1233,R1233,2898,142
1234,R1234,3287,183
1235,R1235,2787,35
1236,R1236,3041,265
1237,R1237,3076,117
1238,R1238,2689,319
1239,R1239,3080,179
1240,R1240,2596,68
1241,R1241,3191,356
1242,R1242,3244,188
1243,R1243,3179,116
1244,R1244,2735,73
1245,R1245,2677,128
1246,R1246,3230,306
1247,R1247,3077,97
1248,R1248,3070,90
1249,R1249,3146,106
1250,R1250,3197,107
1251,R1251,3406,39
1252,R1252,2949,259
1253,R1253,3281,358
1254,R1254,2893,131
1255,R1255,3013,344
1256,R1256,2902,45
1257,R1257,3031,216
1258,R1258,2954,290
1259,R1259,3189,347
1260,R1260,2857,165
1261,R1261,2623,319
1262,R1262,2960,33
1263,R1263,2816,113
1264,R1264,2853,78
1265,R1265,3233,88
1266,R1266,3151,51
1267,R1267,2716,48
1268,R1268,3250,298
1269,R1269,3111,40
1270,R1270,3188,43
1271,R1271,3300,307
1272,R1272,2369,326
1273,R1273,2834,116
1274,R1274,2998,166
1275,R1275,3220,97
1276,R1276,3264,177
1277,R1277,2795,311
1278,R1278,2959,225
1279,R1279,2435,21
1280,R1280,3058,72
1281,R1281,2950,98
1282,R1282,3318,208
1283,R1283,3153,192
1284,R1284,2767,84
1285,R1285,3188,3
1286,R1286,2740,263
1287,R1287,2893,153
1288,R1288,2897,77
1289,R1289,2622,102
1290,R1290,2735,318
1291,R1291,3075,20
1292,R1292,3059,325
1293,R1293,2821,45
1294,R1294,3139,28
1295,R1295,3216,35
1296,R1296,2893,114
1297,R1297,3113,267
1298,R1298,3338,180
1299,R1299,2900,131
1300,R1300,2869,316
1301,R1301,2727,285
1302,R1302,3241,135
1303,R1303,3281,79
1304,R1304,3026,78
1305,R1305,3037,21
1306,R1306,3212,272
1307,R1307,3181,179
1308,R1308,3185,348
1309,R1309,3100,170
1310,R1310,3044,205
1311,R1311,2915,339
1312,R1312,3314,82
1313,R1313,2736,108
1314,R1314,2494,349
1315,R1315,2963,222
1316,R1316,3064,259
1317,R1317,2289,334
1318,R1318,2703,247
1319,R1319,2737,42
1320,R1320,2787,48
1321,R1321,2837,105
1322,R1322,3028,187
1323,R1323,2770,76
1324,R1324,2944,320
1325,R1325,2923,42
1326,R1326,2844,203
1327,R1327,3091,56
1328,R1328,3018,41
1329,R1329,2965,30
1330,R1330,3014,13
