id,label,Elevation,Aspect
794,R794,2968,348
795,R795,3005,55
796,R796,2916,299
797,R797,3321,162
798,R798,3376,209
799,R799,3261,295
800,R800,3063,195
801,R801,2144,152
802,R802,3024,57
803,R803,3195,194
804,R804,3280,285
805,R805,2591,355
806,R806,3297,194
807,R807,2660,24
808,R808,2956,232
809,R809,2316,89
810,R810,3089,348
811,R811,2985,353
812,R812,2706,272
813,R813,3100,3
814,R814,3050,205
815,R815,3188,174
816,R816,3182,126
817,R817,3057,291
818,R818,2972,114
819,R819,2929,290
820,R820,3119,315
821,R821,2201,29
822,R822,2967,286
823,R823,3202,18
824,R824,3030,258
825,R825,2553,12
826,R826,3008,87
827,R827,3167,236
828,R828,3084,9
829,R829,2963,225
830,R830,2846,288
831,R831,2415,128
832,R832,3058,309
833,R833,2978,146
834,R834,3082,187
835,R835,2542,312
836,R836,2918,69
837,R837,2743,0
838,R838,2970,12
839,R839,3198,110
840,R840,3224,300
841,R841,2906,254
842,R842,3283,71
843,R843,2864,182
844,R844,3011,1
845,R845,3158,125
846,R846,3013,326
847,R847,2682,50
848,R848,2724,50
849,R849,3008,76
850,R850,2612,166
851,R851,2483,76
852,R852,3063,126
853,R853,2323,73
854,R854,3196,337
855,R855,3288,221
856,R856,3092,352
857,R857,2674,83
858,R858,3142,324
859,R859,2706,268
860,R860,2972,217
861,R861,2507,41
862,R862,2537,14
863,R863,2431,59
864,R864,2558,98
865,R865,2892,71
866,R866,3009,191
867,R867,3316,133
868,R868,3502,3
869,R869,2801,7
870,R870,2651,9
871,R871,3302,332
872,R872,3079,325
873,R873,3024,337
874,R874,3252,49
875,R875,3436,78
876,R876,3269,138
877,R877,3037,90
878,R878,3351,299
879,R879,3181,310
880,R880,2488,263
881,R881,2710,126
882,R882,3214,152
883,R883,3242,0
884,R884,2887,51
885,R885,2665,81
886,R886,2821,114
887,R887,3088,251
888,R888,2910,38
889,R889,3155,90
890,R890,3104,230
891,R891,3224,350
892,R892,3191,158
893,R893,2579,151
894,R894,2971,117
895,R895,2825,105
896,R896,2947,277
897,R897,3021,180
898,R898,3076,30
899,R899,3405,111
900,R900,2811,332
901,R901,2982,270
902,R902,3242,277
903,R903,2831,103
904,R904,2998,202
905,R905,3051,7
906,R906,3382,304
907,R907,2481,34
908,R908,2750,278
909,R909,3076,0
910,R910,2494,61
911,R911,2945,276
912,R912,3174,193
913,R913,3093,93
914,R914,2789,62
915,R915,3210,266
916,R916,3279,356
917,R917,1980,9
918,R918,3298,65
919,R919,3072,132
920,R920,2886,255
921,R921,3143,115
922,R922,2723,235
923,R923,2554,24
924,R924,2791,153
925,R925,3125,129
926,R926,2586,41
927,R927,2737,13
928,R928,2821,82
929,R929,2580,8
930,R930,2897,10
931,R931,2818,68
932,R932,3308,358
933,R933,2413,286
934,R934,3202,344
935,R935,3116,131
936,R936,2788,60
937,R937,2561,307
938,R938,3419,159
939,R939,2861,34
940,R940,3397,87
941,R941,3348,94
942,R942,2633,29
943,R943,2680,10
944,R944,2966,108
945,R945,2568,26
946,R946,3106,315
947,R947,2847,14
948,R948,2644,108
949,R949,2233,47
950,R950,2971,337
951,R951,2900,124
952,R952,3037,337
953,R953,2995,62
954,R954,2682,215
955,R955,3250,226
956,R956,2570,68
957,R957,2811,66
958,R958,3067,355
959,R959,3211,260
960,R960,3148,40
961,R961,2802,25
962,R962,2778,115
963,R963,3101,72
964,R964,2870,18
965,R965,2505,203
966,R966,3050,75
967,R967,2707,115
968,R968,3037,210
969,R969,2791,28
970,R970,2414,69
971,R971,3097,29
972,R972,2962,223
973,R973,3366,177
974,R974,3392,39
975,R975,3510,321
976,R976,3116,90
977,R977,3230,349
978,R978,2993,85
979,R979,3137,225
980,R980,2109,15
981,R981,3211,124
982,R982,3195,172
983,R983,2875,51
984,R984,3144,301
985,R985,2610,58
986,R986,3424,65
987,R987,2977,3
988,R988,2858,27
989,R989,2813,272
990,R990,2546,38
991,R991,2764,117
992,R992,2640,283
993,R993,2869,92
994,R994,3149,53
995,R995,3321,174
996,R996,3068,45
997,R997,3165,178
998,R998,3126,249
999,R999,2521,50
1000,R1000,3317,12
1001,R1001,3034,61
1002,R1002,2516,13
1003,R1003,2998,72
1004,R1004,3080,187
1005,R1005,3351,0
1006,R1006,3198,236
1007,R1007,3275,227
1008,R1008,2418,287
1009,R1009,2645,83
1010,R1010,3090,6
1011,R1011,3006,320
1012,R1012,2922,242
1013,R1013,3196,159
1014,R1014,2878,38
1015,R1015,2987,318
1016,R1016,2812,46
1017,R1017,3181,90
1018,R1018,3069,90
1019,R1019,3034,256
1020,R1020,2902,125
1021,R1021,2819,117
1022,R1022,2986,148
1023,R1023,2755,15
1024,R1024,3047,63
1025,R1025,2581,9
1026,R1026,2995,319
1027,R1027,2914,46
1028,R1028,3047,304
1029,R1029,3242,88
1030,R1030,3207,43
1031,R1031,3417,95
1032,R1032,2548,330
1033,R1033,3082,225
1034,R1034,2540,90
1035,R1035,2941,55
1036,R1036,3067,61
1037,R1037,3018,210
1038,R1038,3278,32
1039,R1039,3177,9
1040,R1040,2975,210
1041,R1041,2858,278
1042,R1042,3054,158
1043,R1043,3017,79
1044,R1044,2929,190
1045,R1045,2948,329
1046,R1046,3198,263
1047,R1047,2909,71
1048,R1048,3132,119
1049,R1049,3045,353
1050,R1050,3223,284
1051,R1051,3288,350
1052,R1052,3263,67
1053,R1053,2581,27
1054,R1054,2632,95
1055,R1055,3024,95
1056,R1056,2956,44
1057,R1057,3054,150
1058,R1058,2558,122
1059,R1059,2875,69
1060,R1060,3184,126
1061,R1061,2992,96
1062,R1062,3176,67
1063,R1063,2700,139
1064,R1064,3021,53
1065,R1065,2801,117
1066,R1066,3006,322
1067,R1067,3231,147
1068,R1068,2761,101
1069,R1069,3109,302
1070,R1070,2798,329
1071,R1071,3200,3
1072,R1072,2656,80
1073,R1073,2950,82
1074,R1074,3054,171
1075,R1075,2370,97
1076,R1076,2793,328
1077,R1077,3123,281
1078,R1078,3257,317
1079,R1079,2900,341
1080,R1080,2424,353
1081,R1081,2830,60
1082,R1082,3314,323
1083,R1083,2756,70
1084,R1084,2516,23
1085,R1085,2645,72
1086,R1086,2423,89
1087,R1087,3159,324
1088,R1088,3110,48
1089,R1089,3228,0
1090,R1090,3019,290
1091,R1091,2739,70
1092,R1092,3301,225
1093,R1093,3272,139
1094,R1094,3118,232
1095,R1095,2622,125
1096,R1096,2600,81
1097,R1097,2917,72
1098,R1098,3089,69
1099,R1099,2729,345
1100,R1100,3090,52
1101,R1101,3234,153
1102,R1102,2972,158
1103,R1103,2975,357
1104,R1104,2654,148
1105,R1105,3227,45
1106,R1106,2804,45
1107,R1107,3281,11
1108,R1108,3302,32
1109,R1109,3027,100
1110,R1110,2922,201
1111,R1111,3133,321
1112,R1112,2954,94
1113,R1113,3053,57
1114,R1114,3077,34
1115,R1115,2922,32
1116,R1116,2919,310
1117,R1117,3008,95
1118,R1118,2717,135
1119,R1119,3015,182
1120,R1120,3003,108
1121,R1121,2921,30
1122,R1122,2941,5
1123,R1123,3123,281
1124,R1124,3201,88
1125,R1125,3065,122
1126,R1126,2822,310
1127,R1127,3382,102
1128,R1128,2739,346
1129,R1129,3077,51
1130,R1130,3071,95
1131,R1131,3008,240
1132,R1132,1989,100
1133,R1133,2816,124
1134,R1134,2874,50
1135,R1135,3373,294
1136,R1136,2569,39
1137,R1137,3143,0
1138,R1138,3020,68
1139,R1139,3268,327
1140,R1140,2678,72
1141,R1141,3183,311
1142,R1142,3083,315
1143,R1143,3251,275
1144,R1144,3248,166
1145,R1145,2986,87
1146,R1146,2888,214
1147,R1147,2913,90
1148,R1148,3017,337
1149,R1149,3216,47
1150,R1150,3134,49
1151,R1151,2942,94
1152,R1152,2984,162
1153,R1153,2738,14
1154,R1154,3318,305
1155,R1155,2887,112
1156,R1156,2643,105
1157,R1157,2764,236
1158,R1158,2808,115
1159,R1159,3467,105
1160,R1160,3193,172
1161,R1161,2983,60
1162,R1162,2332,22
1163,R1163,2952,315
1164,R1164,3106,344
1165,R1165,3048,178
1166,R1166,2308,178
1167,R1167,2909,0
1168,R1168,2333,66
1169,R1169,2957,74
1170,R1170,2899,95
1171,R1171,2972,39
1172,R1172,2243,322
1173,R1173,3067,135
1174,R1174,3138,207
1175,R1175,2763,62
1176,R1176,3255,45
1177,R1177,3225,131
1178,R1178,3113,202
1179,R1179,2887,56
1180,R1180,3162,0
1181,R1181,2748,338
1182,R1182,3155,55
1183,R1183,2779,180
1184,R1184,2708,43
1185,R1185,3188,137
1186,R1186,3218,338
1187,R1187,3128,273
1188,R1188,3319,139
1189,R1189,3185,161
1190,R1190,3003,337
1191,R1191,3153,100
1192,R1192,2896,77
1193,R1193,3278,260
1194,R1194,2720,185
1195,R1195,2655,207
1196,R1196,2610,64
1197,R1197,2962,348
1198,R1198,3256,42
1199,R1199,2897,111
1200,R1200,2891,44
1201,R1201,2925,103
1202,R1202,3120,23
1203,R1203,2991,97
1204,R1204,2753,43
1205,R1205,2633,218
1206,R1206,3292,24
1207,R1207,3187,347
1208,R1208,2637,122
1209,R1209,2769,53
1210,R1210,3121,340
1211,R1211,2835,49
1212,R1212,3121,273
1213,R1213,3214,29
1214,R1214,2060,328
1215,R1215,3057,351
1216,R1216,2487,55
1217,R1217,2690,212
1218,R1218,3186,252
1219,R1219,3366,44
1220,R1220,2795,288
1221,R1221,2183,121
1222,R1222,2995,9
1223,R1223,2603,14
1224,R1224,2965,81
1225,R1225,2868,280
1226,R1226,3273,81
1227,R1227,3024,344
1228,R1228,2798,132
1229,R1229,3475,285
1230,R1230,2628,104
1231,R1231,2963,100
1232,R1232,2957,22
1233,R1233,2819,324
1234,R1234,3044,131
1235,R1235,3214,54
1236,R1236,3042,5
1237,R1237,2819,344
1238,R1238,3086,198
1239,R1239,2773,172
1240,R1240,2909,319
1241,R1241,2916,87
1242,R1242,3338,183
1243,R1243,3052,147
1244,R1244,3075,195
1245,R1245,2943,233
1246,R1246,3034,308
1247,R1247,2989,337
1248,R1248,3011,288
1249,R1249,3363,262
1250,R1250,2978,39
1251,R1251,2990,18
1252,R1252,3190,42
1253,R1253,2743,240
1254,R1254,3077,3
1255,R1255,3014,349
1256,R1256,3137,278
1257,R1257,3544,4
1258,R1258,2988,153
1259,R1259,3262,102
1260,R1260,3218,163
1261,R1261,2626,85
1262,R1262,3259,337
1263,R1263,3253,332
1264,R1264,2652,176
1265,R1265,3073,71
1266,R1266,2998,92
1267,R1267,2734,65
1268,R1268,3399,114
1269,R1269,2412,191
1270,R1270,3194,81
1271,R1271,2932,187
1272,R1272,3184,97
1273,R1273,3014,345
1274,R1274,2653,129
1275,R1275,3061,313
1276,R1276,3065,0
1277,R1277,2914,61
1278,R1278,3054,92
1279,R1279,3083,219
1280,R1280,2860,34
1281,R1281,2636,83
1282,R1282,2781,146
1283,R1283,2425,32
1284,R1284,3211,43
1285,R1285,3012,21
1286,R1286,3081,231
1287,R1287,2433,56
1288,R1288,3308,5
1289,R1289,2491,23
1290,R1290,2541,216
1291,R1291,3230,315
1292,R1292,3191,287
1293,R1293,2962,96
1294,R1294,2660,297
1295,R1295,2648,10
1296,R1296,3124,53
1297,R1297,2965,302
1298,R1298,3146,315
1299,R1299,2644,14
1300,R1300,3233,126
1301,R1301,3116,4
1302,R1302,2995,0
1303,R1303,3052,319
1304,R1304,3151,113
1305,R1305,2860,66
1306,R1306,2760,119
1307,R1307,2648,151
1308,R1308,3105,320
1309,R1309,2811,11
1310,R1310,2825,34
1311,R1311,2991,293
1312,R1312,2960,71
1313,R1313,2977,40
1314,R1314,2910,358
1315,R1315,3164,43
1316,R1316,2659,332
1317,R1317,2878,352
1318,R1318,3300,328
1319,R1319,3036,156
1320,R1320,3373,225
1321,R1321,3668,18
1322,R1322,3174,221
1323,R1323,3308,99
1324,R1324,3065,141
1325,R1325,2875,5
1326,R1326,2739,130
1327,R1327,2810,132
1328,R1328,3376,8
1329,R1329,3060,157
1330,R1330,2287,141
