id,label,Elevation,Aspect
880,R880,3047,158
881,R881,2877,175
882,R882,2745,323
883,R883,2648,338
884,R884,3220,127
885,R885,2674,67
886,R886,2455,70
887,R887,3107,138
888,R888,2958,85
889,R889,3182,61
890,R890,2992,14
891,R891,3310,211
892,R892,2962,358
893,R893,2949,225
894,R894,3056,338
895,R895,3173,342
896,R896,2893,262
897,R897,3373,79
898,R898,2116,8
899,R899,2645,318
900,R900,3213,81
901,R901,3056,250
902,R902,3269,101
903,R903,1964,261
904,R904,2572,35
905,R905,3222,176
906,R906,2854,21
907,R907,2788,339
908,R908,2132,315
909,R909,3445,4
910,R910,2944,16
911,R911,3092,26
912,R912,3097,87
913,R913,3169,205
914,R914,2194,124
915,R915,3491,189
916,R916,2787,352
917,R917,2683,138
918,R918,2501,114
919,R919,3271,266
920,R920,3396,61
921,R921,3121,320
922,R922,2537,83
923,R923,2607,88
924,R924,3119,216
925,R925,2680,46
926,R926,2949,29
927,R927,2965,58
928,R928,2997,60
929,R929,3131,271
930,R930,2592,258
931,R931,3299,331
932,R932,2958,355
933,R933,2596,290
934,R934,3276,160
935,R935,2623,319
936,R936,3022,25
937,R937,3119,246
938,R938,3060,166
939,R939,2824,84
940,R940,3405,96
941,R941,3121,301
942,R942,2935,59
943,R943,2998,338
944,R944,2318,219
945,R945,2991,118
946,R946,2929,242
947,R947,2988,53
948,R948,3419,125
949,R949,2861,7
950,R950,3372,180
951,R951,2579,244
952,R952,2948,52
953,R953,2953,251
954,R954,3166,77
955,R955,3290,167
956,R956,2967,11
957,R957,3447,308
958,R958,3709,294
959,R959,2114,34
960,R960,2718,288
961,R961,3083,45
962,R962,2776,299
963,R963,2913,295
964,R964,2042,21
965,R965,2974,103
966,R966,3277,54
967,R967,2868,352
968,R968,3015,139
969,R969,3288,18
970,R970,2989,41
971,R971,3174,342
972,R972,2886,88
973,R973,3184,99
974,R974,2732,196
975,R975,3211,14
976,R976,3011,315
977,R977,2929,104
978,R978,3147,101
979,R979,2809,51
980,R980,3244,38
981,R981,2561,340
982,R982,2723,248
983,R983,3417,97
984,R984,3368,27
985,R985,2896,50
986,R986,2959,114
987,R987,2835,305
988,R988,2071,337
989,R989,2666,141
990,R990,2892,121
991,R991,2837,196
992,R992,3184,200
993,R993,2792,101
994,R994,2769,330
995,R995,3161,154
996,R996,3116,29
997,R997,2876,41
998,R998,3438,68
999,R999,2837,352
1000,R1000,2673,40
1001,R1001,3083,163
1002,R1002,2693,155
1003,R1003,3050,176
1004,R1004,3337,32
1005,R1005,3308,122
1006,R1006,3006,323
1007,R1007,2921,302
1008,R1008,2859,67
1009,R1009,3021,74
1010,R1010,2857,137
1011,R1011,2871,130
1012,R1012,2506,40
1013,R1013,3044,339
1014,R1014,2684,358
1015,R1015,2822,57
1016,R1016,2881,319
1017,R1017,3240,90
1018,R1018,3332,313
1019,R1019,3068,96
1020,R1020,2707,40
1021,R1021,2854,56
1022,R1022,2971,243
1023,R1023,3184,54
1024,R1024,2921,301
1025,R1025,2742,45
1026,R1026,3330,193
1027,R1027,2993,23
1028,R1028,2815,37
1029,R1029,2729,150
1030,R1030,3157,251
1031,R1031,3095,238
1032,R1032,3031,227
1033,R1033,2972,154
1034,R1034,2702,28
1035,R1035,2785,74
1036,R1036,3195,96
1037,R1037,3043,48
1038,R1038,2891,115
1039,R1039,2845,95
1040,R1040,3126,343
1041,R1041,2853,213
1042,R1042,3084,109
1043,R1043,2673,350
1044,R1044,2207,307
1045,R1045,3375,339
1046,R1046,2906,135
1047,R1047,2564,13
1048,R1048,3236,10
1049,R1049,3057,94
1050,R1050,2666,99
1051,R1051,2252,93
1052,R1052,2833,27
1053,R1053,2876,131
1054,R1054,2806,30
1055,R1055,2818,48
1056,R1056,2967,217
1057,R1057,3056,114
1058,R1058,3064,291
1059,R1059,2365,134
1060,R1060,2579,67
1061,R1061,2991,14
1062,R1062,3207,139
1063,R1063,2632,66
1064,R1064,3297,293
1065,R1065,2986,315
1066,R1066,3330,300
1067,R1067,2571,217
1068,R1068,2907,37
1069,R1069,3021,44
1070,R1070,3031,13
1071,R1071,2590,25
1072,R1072,3023,6
1073,R1073,3168,107
1074,R1074,2481,61
1075,R1075,3083,161
1076,R1076,3046,327
1077,R1077,3236,14
1078,R1078,3003,210
1079,R1079,3017,157
1080,R1080,2859,91
1081,R1081,3127,20
1082,R1082,2960,254
1083,R1083,3171,50
1084,R1084,3369,83
1085,R1085,2872,334
1086,R1086,3615,84
1087,R1087,3353,164
1088,R1088,3118,32
1089,R1089,2299,287
1090,R1090,2899,242
1091,R1091,2284,34
1092,R1092,3189,225
1093,R1093,2226,274
1094,R1094,3112,35
1095,R1095,3008,101
1096,R1096,2938,202
1097,R1097,3044,121
1098,R1098,2882,215
1099,R1099,2364,302
1100,R1100,2854,80
1101,R1101,2938,79
1102,R1102,3111,32
1103,R1103,3017,262
1104,R1104,3286,344
1105,R1105,2699,72
1106,R1106,2126,352
1107,R1107,2813,32
1108,R1108,2078,6
1109,R1109,2586,13
1110,R1110,2790,94
1111,R1111,2948,333
1112,R1112,3482,323
1113,R1113,2987,28
1114,R1114,2983,112
1115,R1115,3308,92
1116,R1116,2880,125
1117,R1117,3214,357
1118,R1118,2961,189
1119,R1119,3157,209
1120,R1120,2613,325
1121,R1121,2747,37
1122,R1122,3000,236
1123,R1123,2617,324
1124,R1124,3007,50
1125,R1125,3144,57
1126,R1126,3265,137
1127,R1127,2542,255
1128,R1128,2916,29
1129,R1129,3183,359
1130,R1130,2859,44
1131,R1131,3303,122
1132,R1132,2866,223
1133,R1133,2259,215
1134,R1134,3161,217
1135,R1135,3007,206
1136,R1136,2986,343
1137,R1137,3120,332
1138,R1138,3325,27
1139,R1139,2700,103
1140,R1140,3070,299
1141,R1141,2757,205
1142,R1142,3062,151
1143,R1143,2865,217
1144,R1144,3062,113
1145,R1145,2832,339
1146,R1146,3213,58
1147,R1147,3223,44
1148,R1148,3286,197
1149,R1149,3167,191
1150,R1150,2954,52
1151,R1151,3198,50
1152,R1152,3237,19
1153,R1153,3178,286
1154,R1154,3219,0
1155,R1155,2688,174
1156,R1156,3072,345
1157,R1157,3185,4
1158,R1158,3361,127
1159,R1159,2797,63
1160,R1160,2587,23
1161,R1161,2662,40
1162,R1162,3302,177
1163,R1163,2233,336
1164,R1164,2962,140
1165,R1165,3395,328
1166,R1166,2872,94
1167,R1167,2523,173
1168,R1168,2980,309
1169,R1169,3257,172
1170,R1170,2027,277
1171,R1171,2685,16
1172,R1172,2426,60
1173,R1173,2742,295
1174,R1174,2691,72
1175,R1175,2977,146
1176,R1176,2604,50
1177,R1177,3334,107
1178,R1178,2116,7
1179,R1179,3027,12
1180,R1180,2905,304
1181,R1181,3218,213
1182,R1182,2708,359
1183,R1183,3221,96
1184,R1184,3146,160
1185,R1185,2088,85
1186,R1186,3371,170
1187,R1187,3006,40
1188,R1188,3102,20
1189,R1189,3085,15
1190,R1190,2906,252
1191,R1191,2994,261
1192,R1192,2965,24
1193,R1193,2965,75
1194,R1194,2857,59
1195,R1195,3053,252
1196,R1196,3324,153
1197,R1197,2823,55
1198,R1198,2828,14
1199,R1199,2882,252
1200,R1200,3070,203
1201,R1201,3269,147
1202,R1202,2883,138
1203,R1203,3352,99
1204,R1204,3298,28
1205,R1205,3217,352
1206,R1206,3058,269
1207,R1207,2922,263
1208,R1208,3216,300
1209,R1209,3031,70
1210,R1210,2889,80
1211,R1211,3148,138
1212,R1212,3128,91
1213,R1213,2648,74
1214,R1214,3005,22
1215,R1215,2563,129
1216,R1216,3090,2
1217,R1217,2304,335
1218,R1218,3106,324
1219,R1219,2950,75
1220,R1220,2797,55
1221,R1221,3054,4
1222,R1222,3494,104
1223,R1223,2816,50
1224,R1224,2942,0
1225,R1225,3314,80
1226,R1226,2816,274
1227,R1227,3120,258
1228,R1228,2016,47
1229,R1229,2303,345
1230,R1230,3182,127
1231,R1231,3253,93
1232,R1232,2731,25
1233,R1233,3120,31
1234,R1234,3265,87
1235,R1235,3055,83
1236,R1236,2793,53
1237,R1237,3112,135
1238,R1238,2879,115
1239,R1239,2961,16
1240,R1240,3039,117
1241,R1241,3602,103
1242,R1242,2869,222
1243,R1243,3103,116
1244,R1244,2945,248
1245,R1245,2221,308
1246,R1246,2976,80
1247,R1247,2847,346
1248,R1248,2981,249
1249,R1249,2598,357
1250,R1250,2874,268
1251,R1251,2692,32
1252,R1252,3131,329
1253,R1253,3054,173
1254,R1254,2773,78
1255,R1255,2794,108
1256,R1256,2639,53
1257,R1257,2860,47
1258,R1258,3266,113
1259,R1259,2894,350
1260,R1260,3176,62
1261,R1261,3263,153
1262,R1262,2913,243
1263,R1263,3521,108
1264,R1264,2475,256
1265,R1265,2317,289
1266,R1266,2903,149
1267,R1267,2987,18
1268,R1268,3089,10
1269,R1269,2168,107
1270,R1270,3262,69
1271,R1271,2395,77
1272,R1272,3246,33
1273,R1273,2982,342
1274,R1274,2872,133
1275,R1275,3728,3
1276,R1276,2832,54
1277,R1277,2878,262
1278,R1278,2983,220
1279,R1279,3263,269
1280,R1280,2924,178
1281,R1281,3304,35
1282,R1282,3093,91
1283,R1283,3187,225
1284,R1284,2369,23
1285,R1285,3207,320
1286,R1286,2757,139
1287,R1287,3024,324
1288,R1288,2995,70
1289,R1289,2684,66
1290,R1290,2757,26
1291,R1291,3194,75
1292,R1292,3043,119
1293,R1293,2845,138
1294,R1294,2736,197
1295,R1295,3036,16
1296,R1296,3257,97
1297,R1297,2967,67
1298,R1298,2638,119
1299,R1299,3151,177
1300,R1300,2991,208
1301,R1301,3184,329
1302,R1302,3374,284
1303,R1303,2780,69
1304,R1304,3580,53
1305,R1305,3201,143
1306,R1306,3093,258
1307,R1307,2426,18
1308,R1308,2710,103
1309,R1309,2893,81
1310,R1310,3377,63
1311,R1311,2530,286
1312,R1312,3102,273
1313,R1313,2536,40
1314,R1314,2989,177
1315,R1315,2959,225
1316,R1316,2926,66
1317,R1317,3278,169
1318,R1318,3006,327
1319,R1319,3057,148
1320,R1320,2958,52
1321,R1321,2875,207
1322,R1322,3042,97
1323,R1323,2573,118
1324,R1324,2784,63
1325,R1325,3294,265
1326,R1326,2932,208
1327,R1327,2341,319
1328,R1328,3098,126
1329,R1329,2347,338
1330,R1330,2525,331
