id,label,Elevation,Aspect
201,R201,77,80
202,R202,71,85
203,R203,22,70
204,R204,41,42
205,R205,1,51
206,R206,69,10
207,R207,74,3
208,R208,82,22
209,R209,66,96
210,R210,67,27
211,R211,44,18
212,R212,7,8
213,R213,20,24
214,R214,42,62
215,R215,33,50
216,R216,59,30
217,R217,58,81
218,R218,28,6
219,R219,3,29
220,R220,73,63
221,R221,96,88
222,R222,28,96
223,R223,63,15
224,R224,43,84
225,R225,35,62
226,R226,12,55
227,R227,61,4
228,R228,69,67
229,R229,63,40
230,R230,37,12
231,R231,21,72
232,R232,83,30
233,R233,81,77
234,R234,8,89
235,R235,40,74
236,R236,45,91
237,R237,18,3
238,R238,52,38
239,R239,94,9
240,R240,18,37
241,R241,96,60
242,R242,45,82
243,R243,100,8
244,R244,98,69
245,R245,39,9
246,R246,39,67
247,R247,44,5
248,R248,48,83
249,R249,58,5
250,R250,19,31
251,R251,13,8
252,R252,32,100
253,R253,92,97
254,R254,8,67
255,R255,33,10
256,R256,51,56
257,R257,34,3
258,R258,22,92
259,R259,36,65
260,R260,59,91
261,R261,14,44
262,R262,60,82
263,R263,1,65
264,R264,60,53
265,R265,38,37
266,R266,46,33
267,R267,48,36
268,R268,19,87
269,R269,69,52
270,R270,61,82
271,R271,47,33
272,R272,11,87
273,R273,1,14
274,R274,68,43
275,R275,57,39
276,R276,11,31
277,R277,37,33
278,R278,17,66
279,R279,54,97
280,R280,34,89
281,R281,28,65
282,R282,70,60
283,R283,64,15
284,R284,6,50
285,R285,9,32
286,R286,93,53
287,R287,91,1
288,R288,61,11
289,R289,75,57
290,R290,95,10
291,R291,90,76
292,R292,29,6
293,R293,74,81
294,R294,49,92
295,R295,56,62
296,R296,92,72
297,R297,35,36
298,R298,92,35
299,R299,37,23
300,R300,100,83
301,R301,26,40
302,R302,91,9
303,R303,70,64
304,R304,81,38
305,R305,41,69
306,R306,86,26
307,R307,14,77
308,R308,62,44
309,R309,38,88
310,R310,15,37
311,R311,74,98
312,R312,17,85
313,R313,66,7
314,R314,45,57
315,R315,31,76
316,R316,31,30
317,R317,60,92
318,R318,18,88
319,R319,45,1
320,R320,83,61
321,R321,59,38
322,R322,79,41
323,R323,100,12
324,R324,64,54
325,R325,4,68
326,R326,66,18
327,R327,25,5
328,R328,49,54
329,R329,35,46
330,R330,35,21
331,R331,80,76
332,R332,1,15
333,R333,3,56
334,R334,41,47
335,R335,9,23
336,R336,45,89
337,R337,28,43
338,R338,43,18
339,R339,63,35
340,R340,27,22
341,R341,12,70
342,R342,13,8
343,R343,19,51
344,R344,38,86
345,R345,27,32
346,R346,59,41
347,R347,65,2
348,R348,76,98
349,R349,15,6
350,R350,84,81
351,R351,51,45
352,R352,31,78
353,R353,5,17
354,R354,59,53
355,R355,41,63
356,R356,85,30
357,R357,41,1
358,R358,26,86
359,R359,6,30
360,R360,97,15
361,R361,4,11
362,R362,60,64
363,R363,100,46
364,R364,58,16
365,R365,94,11
366,R366,47,50
367,R367,56,67
368,R368,70,47
369,R369,55,54
370,R370,66,11
371,R371,88,69
372,R372,75,18
373,R373,62,82
374,R374,21,44
375,R375,9,17
376,R376,64,60
377,R377,41,4
378,R378,13,55
379,R379,30,38
380,R380,41,90
381,R381,24,99
382,R382,26,30
383,R383,33,21
384,R384,21,67
385,R385,7,1
386,R386,89,31
387,R387,71,73
388,R388,93,84
389,R389,88,2
390,R390,99,24
391,R391,93,50
392,R392,17,80
393,R393,44,29
394,R394,43,23
395,R395,94,72
396,R396,8,9
397,R397,58,62
398,R398,43,28
399,R399,78,16
400,R400,96,79
401,R401,17,80
402,R402,13,79
403,R403,43,43
404,R404,53,11
405,R405,30,44
406,R406,99,61
407,R407,86,98
408,R408,12,22
409,R409,20,86
410,R410,88,26
411,R411,54,88
412,R412,52,34
413,R413,41,7
414,R414,28,9
415,R415,25,39
416,R416,17,44
417,R417,98,79
418,R418,25,28
419,R419,53,34
420,R420,13,4
421,R421,80,89
422,R422,97,28
423,R423,14,29
424,R424,40,4
425,R425,55,15
426,R426,59,68
427,R427,97,47
428,R428,63,54
429,R429,36,43
430,R430,43,26
431,R431,25,72
432,R432,29,58
433,R433,10,72
434,R434,6,56
435,R435,65,70
436,R436,9,90
437,R437,47,17
438,R438,58,8
439,R439,71,57
440,R440,69,81
441,R441,9,32
442,R442,87,34
443,R443,57,29
444,R444,59,51
445,R445,31,54
446,R446,28,79
447,R447,26,58
448,R448,100,52
449,R449,52,58
450,R450,14,63
451,R451,48,91
452,R452,57,52
453,R453,99,74
454,R454,93,55
455,R455,52,28
456,R456,13,42
457,R457,11,78
458,R458,94,33
459,R459,7,44
460,R460,74,90
461,R461,59,4
462,R462,32,85
463,R463,63,33
464,R464,19,92
465,R465,42,94
466,R466,7,39
467,R467,50,6
468,R468,78,44
469,R469,63,72
470,R470,54,70
471,R471,77,18
472,R472,95,81
473,R473,17,81
474,R474,60,29
475,R475,32,77
476,R476,64,61
477,R477,22,46
478,R478,62,13
479,R479,8,1
480,R480,66,26
481,R481,72,46
482,R482,84,75
483,R483,95,48
484,R484,5,13
485,R485,17,81
486,R486,18,45
487,R487,38,85
488,R488,89,83
489,R489,58,70
490,R490,82,72
491,R491,32,8
492,R492,17,47
493,R493,94,78
494,R494,72,25
495,R495,59,19
496,R496,97,78
497,R497,12,82
498,R498,32,79
499,R499,32,77
500,R500,50,57
501,R501,58,48
502,R502,14,64
503,R503,75,97
504,R504,66,99
505,R505,78,4
506,R506,60,40
507,R507,20,21
508,R508,33,37
509,R509,1,33
510,R510,37,42
511,R511,69,92
512,R512,26,44
513,R513,90,93
514,R514,14,53
515,R515,60,95
516,R516,4,8
517,R517,34,17
518,R518,92,51
519,R519,86,37
520,R520,94,6
521,R521,18,72
522,R522,3,63
523,R523,45,94
524,R524,99,6
525,R525,94,92
526,R526,42,2
527,R527,75,6
528,R528,12,3
529,R529,80,54
530,R530,40,78
531,R531,64,57
532,R532,33,98
533,R533,91,2
534,R534,64,19
535,R535,46,22
536,R536,4,41
537,R537,8,2
538,R538,95,43
539,R539,18,17
540,R540,33,36
541,R541,14,73
542,R542,79,90
543,R543,61,16
544,R544,76,68
545,R545,26,73
546,R546,78,96
547,R547,60,25
548,R548,66,27
549,R549,75,63
550,R550,37,53
551,R551,16,95
552,R552,98,15
553,R553,3,44
554,R554,11,8
555,R555,31,7
556,R556,83,91
557,R557,4,97
558,R558,40,77
559,R559,68,56
560,R560,47,9
561,R561,38,77
562,R562,32,15
563,R563,8,19
564,R564,8,77
565,R565,33,16
566,R566,10,32
567,R567,79,31
568,R568,50,3
569,R569,64,40
570,R570,7,35
571,R571,83,69
572,R572,54,72
573,R573,11,18
574,R574,77,89
575,R575,55,93
576,R576,54,71
577,R577,91,62
578,R578,85,90
579,R579,53,62
580,R580,4,2
581,R581,75,66
582,R582,78,89
583,R583,57,90
584,R584,99,41
585,R585,78,33
586,R586,65,66
587,R587,9,82
588,R588,73,14
589,R589,71,74
590,R590,44,45
591,R591,99,33
592,R592,76,18
593,R593,52,89
594,R594,66,12
595,R595,73,99
596,R596,38,5
597,R597,96,66
598,R598,85,51
599,R599,56,67
600,R600,88,87
601,R601,30,88
602,R602,32,71
603,R603,59,9
604,R604,64,20
605,R605,92,6
606,R606,1,70
607,R607,76,38
608,R608,79,22
609,R609,92,41
610,R610,69,100
611,R611,92,47
612,R612,13,27
613,R613,23,85
614,R614,53,51
615,R615,95,67
616,R616,79,58
617,R617,6,72
618,R618,51,30
619,R619,100,45
620,R620,41,13
621,R621,77,5
622,R622,90,19
623,R623,27,11
624,R624,22,10
625,R625,15,26
626,R626,95,34
627,R627,12,92
628,R628,42,58
629,R629,19,40
630,R630,85,48
631,R631,95,93
632,R632,40,21
633,R633,31,42
634,R634,99,67
635,R635,98,56
636,R636,62,100
637,R637,5,67
638,R638,83,95
639,R639,52,71
640,R640,68,66
641,R641,34,82
642,R642,79,40
643,R643,74,50
644,R644,80,96
645,R645,50,86
646,R646,8,57
647,R647,2,13
648,R648,58,64
649,R649,61,32
650,R650,6,40
651,R651,53,41
652,R652,94,51
653,R653,6,13
654,R654,7,1
655,R655,78,17
656,R656,50,65
657,R657,33,29
658,R658,49,83
659,R659,37,3
660,R660,10,5
661,R661,80,11
662,R662,33,25
663,R663,33,8
664,R664,37,17
665,R665,50,6
666,R666,61,15
667,R667,48,43
668,R668,10,92
669,R669,67,68
670,R670,86,99
671,R671,61,63
672,R672,96,79
673,R673,77,30
674,R674,18,72
675,R675,17,63
676,R676,64,2
677,R677,9,31
678,R678,49,74
679,R679,11,64
680,R680,59,43
681,R681,50,87
682,R682,19,78
683,R683,67,17
684,R684,28,35
685,R685,60,69
686,R686,88,79
687,R687,17,82
688,R688,73,22
689,R689,2,12
690,R690,38,7
691,R691,100,58
692,R692,69,13
693,R693,72,94
694,R694,84,7
695,R695,74,45
696,R696,47,37
697,R697,98,44
698,R698,28,45
699,R699,64,4
700,R700,9,31
701,R701,58,24
702,R702,68,94
703,R703,39,7
704,R704,97,8
705,R705,68,98
706,R706,71,26
707,R707,2,53
708,R708,45,72
709,R709,74,24
710,R710,54,63
711,R711,86,32
712,R712,64,49
713,R713,50,88
714,R714,23,28
715,R715,94,97
716,R716,63,45
717,R717,14,37
718,R718,27,14
719,R719,33,95
720,R720,40,31
721,R721,73,66
722,R722,42,90
723,R723,80,31
724,R724,18,69
725,R725,25,12
726,R726,95,74
727,R727,53,9
728,R728,94,32
729,R729,46,80
730,R730,98,77
731,R731,29,29
732,R732,24,2
733,R733,3,45
734,R734,12,7
735,R735,72,27
736,R736,44,63
737,R737,16,71
738,R738,51,98
739,R739,59,56
740,R740,22,76
741,R741,68,18
742,R742,9,31
743,R743,37,15
744,R744,24,57
745,R745,51,96
746,R746,4,74
747,R747,63,42
748,R748,84,80
749,R749,41,14
750,R750,14,14
751,R751,71,35
752,R752,63,2
753,R753,6,31
754,R754,82,77
755,R755,91,32
756,R756,3,29
757,R757,24,1
758,R758,6,45
759,R759,84,52
760,R760,54,89
761,R761,28,49
762,R762,16,65
763,R763,68,97
764,R764,63,77
765,R765,83,99
766,R766,49,52
767,R767,56,13
768,R768,16,91
769,R769,51,80
770,R770,84,96
771,R771,61,66
772,R772,66,16
773,R773,3,45
774,R774,84,87
775,R775,96,7
776,R776,70,94
777,R777,81,96
778,R778,55,80
779,R779,9,85
780,R780,28,63
781,R781,67,88
782,R782,49,61
783,R783,37,54
784,R784,99,13
785,R785,86,58
786,R786,75,46
787,R787,7,97
788,R788,67,13
789,R789,77,36
790,R790,33,23
791,R791,35,73
792,R792,63,56
793,R793,58,30
794,R794,94,66
795,R795,94,42
796,R796,32,78
797,R797,89,79
798,R798,24,83
799,R799,13,96
800,R800,96,2
801,R801,66,85
802,R802,86,94
803,R803,36,26
804,R804,71,8
805,R805,16,66
806,R806,53,43
807,R807,51,79
808,R808,55,69
809,R809,51,43
810,R810,24,97
811,R811,66,63
812,R812,30,84
813,R813,10,41
814,R814,18,1
815,R815,2,1
816,R816,3,52
817,R817,8,8
818,R818,50,27
819,R819,56,65
820,R820,100,48
821,R821,60,84
822,R822,47,4
823,R823,97,57
824,R824,52,13
825,R825,40,64
826,R826,12,37
827,R827,30,60
828,R828,27,8
829,R829,30,75
830,R830,50,49
831,R831,83,27
832,R832,84,2
833,R833,60,78
834,R834,14,30
835,R835,52,86
836,R836,15,83
837,R837,13,44
838,R838,66,3
839,R839,81,52
840,R840,37,56
841,R841,6,71
842,R842,36,80
843,R843,26,10
844,R844,11,63
845,R845,28,82
846,R846,27,80
847,R847,86,84
848,R848,77,2
849,R849,35,27
850,R850,67,22
851,R851,86,57
852,R852,81,72
853,R853,64,87
854,R854,31,80
855,R855,10,49
856,R856,85,55
857,R857,64,50
858,R858,70,12
859,R859,81,94
860,R860,66,58
861,R861,45,77
862,R862,47,21
863,R863,52,36
864,R864,19,53
865,R865,46,58
866,R866,77,84
867,R867,45,57
868,R868,52,53
869,R869,92,40
870,R870,53,20
871,R871,96,98
872,R872,22,35
873,R873,40,71
874,R874,34,94
875,R875,100,59
876,R876,85,37
877,R877,65,94
878,R878,93,52
879,R879,41,26
880,R880,6,64
881,R881,80,6
882,R882,9,1
883,R883,4,98
884,R884,32,32
885,R885,39,17
886,R886,57,5
887,R887,33,69
888,R888,64,98
889,R889,57,67
890,R890,83,88
891,R891,100,33
892,R892,43,22
893,R893,24,32
894,R894,89,94
895,R895,31,97
896,R896,43,35
897,R897,94,16
898,R898,28,22
899,R899,39,95
900,R900,59,87
901,R901,67,77
902,R902,7,29
903,R903,52,88
904,R904,48,17
905,R905,34,1
906,R906,4,8
907,R907,41,13
908,R908,10,38
909,R909,64,91
910,R910,74,18
911,R911,3,27
912,R912,87,64
913,R913,44,22
914,R914,62,8
915,R915,85,34
916,R916,62,26
917,R917,52,29
918,R918,84,67
919,R919,84,58
920,R920,8,9
921,R921,13,94
922,R922,52,99
923,R923,58,12
924,R924,16,45
925,R925,18,68
926,R926,66,76
927,R927,43,70
928,R928,43,63
929,R929,20,62
930,R930,68,87
931,R931,95,85
932,R932,49,66
933,R933,72,21
934,R934,30,80
935,R935,44,2
936,R936,61,41
937,R937,40,45
938,R938,48,9
939,R939,91,38
940,R940,19,17
941,R941,88,34
942,R942,70,25
943,R943,93,36
944,R944,53,86
945,R945,90,79
946,R946,79,3
947,R947,2,44
948,R948,9,20
949,R949,97,52
950,R950,36,79
951,R951,51,100
952,R952,99,18
953,R953,6,83
954,R954,55,58
955,R955,86,3
956,R956,11,6
957,R957,20,51
958,R958,56,68
959,R959,24,18
960,R960,48,63
961,R961,39,9
962,R962,61,86
963,R963,28,68
964,R964,3,29
965,R965,50,16
966,R966,67,47
967,R967,10,18
968,R968,43,14
969,R969,100,50
970,R970,87,82
971,R971,36,67
972,R972,4,68
973,R973,90,85
974,R974,50,17
975,R975,41,66
976,R976,22,94
977,R977,9,13
978,R978,32,36
979,R979,38,27
980,R980,80,38
981,R981,31,44
982,R982,84,59
983,R983,85,13
984,R984,99,91
985,R985,88,32
986,R986,1,61
987,R987,5,30
988,R988,37,70
989,R989,51,28
990,R990,46,79
991,R991,79,18
992,R992,77,75
993,R993,55,25
994,R994,39,13
995,R995,53,2
996,R996,69,39
997,R997,34,44
998,R998,95,88
999,R999,81,59
1000,R1000,76,22
1001,R1001,13,80
1002,R1002,57,56
1003,R1003,62,36
1004,R1004,1,74
1005,R1005,95,14
1006,R1006,74,65
1007,R1007,62,66
1008,R1008,29,3
1009,R1009,21,75
1010,R1010,34,70
1011,R1011,32,29
1012,R1012,61,42
1013,R1013,15,8
1014,R1014,17,80
1015,R1015,2,1
1016,R1016,88,66
1017,R1017,4,19
1018,R1018,8,39
1019,R1019,15,45
1020,R1020,6,41
1021,R1021,40,18
1022,R1022,80,47
1023,R1023,10,45
1024,R1024,57,58
1025,R1025,10,77
1026,R1026,67,57
1027,R1027,21,43
1028,R1028,72,51
1029,R1029,55,20
1030,R1030,75,28
1031,R1031,34,19
1032,R1032,14,46
1033,R1033,41,71
1034,R1034,14,91
1035,R1035,24,5
1036,R1036,16,20
1037,R1037,71,94
1038,R1038,22,65
1039,R1039,67,96
1040,R1040,10,15
1041,R1041,72,31
1042,R1042,88,89
1043,R1043,31,86
1044,R1044,18,72
1045,R1045,31,9
1046,R1046,86,4
1047,R1047,13,34
1048,R1048,55,85
1049,R1049,63,49
1050,R1050,17,66
1051,R1051,6,9
1052,R1052,49,67
1053,R1053,8,49
1054,R1054,32,97
1055,R1055,10,68
1056,R1056,12,47
1057,R1057,90,26
1058,R1058,26,35
1059,R1059,52,14
1060,R1060,71,98
1061,R1061,14,11
1062,R1062,94,62
1063,R1063,99,39
1064,R1064,11,95
1065,R1065,53,33
1066,R1066,3,91
1067,R1067,86,35
1068,R1068,99,65
1069,R1069,45,50
1070,R1070,16,48
1071,R1071,62,69
1072,R1072,75,3
1073,R1073,100,8
1074,R1074,100,20
1075,R1075,44,3
1076,R1076,50,80
1077,R1077,13,67
1078,R1078,87,91
1079,R1079,97,23
1080,R1080,99,41
1081,R1081,35,73
1082,R1082,15,80
1083,R1083,30,26
1084,R1084,1,21
1085,R1085,11,97
1086,R1086,29,44
1087,R1087,17,75
1088,R1088,43,29
1089,R1089,54,7
1090,R1090,96,18
1091,R1091,17,27
1092,R1092,96,90
1093,R1093,60,32
1094,R1094,38,15
1095,R1095,24,52
1096,R1096,44,63
1097,R1097,34,67
1098,R1098,3,8
1099,R1099,70,77
1100,R1100,68,9
1101,R1101,28,63
1102,R1102,95,24
1103,R1103,9,78
1104,R1104,62,76
1105,R1105,83,57
1106,R1106,35,9
1107,R1107,89,6
1108,R1108,81,66
1109,R1109,34,18
1110,R1110,9,18
1111,R1111,14,67
1112,R1112,28,2
1113,R1113,89,87
1114,R1114,49,96
1115,R1115,69,63
1116,R1116,89,43
1117,R1117,14,77
1118,R1118,12,19
1119,R1119,95,76
1120,R1120,26,53
1121,R1121,89,46
1122,R1122,72,19
1123,R1123,44,65
1124,R1124,54,85
1125,R1125,75,92
1126,R1126,85,65
1127,R1127,20,5
1128,R1128,83,39
1129,R1129,62,33
1130,R1130,100,31
1131,R1131,81,83
1132,R1132,12,68
1133,R1133,40,80
1134,R1134,77,39
1135,R1135,33,35
1136,R1136,73,34
1137,R1137,49,73
1138,R1138,13,21
1139,R1139,47,47
1140,R1140,42,95
1141,R1141,19,97
1142,R1142,30,14
1143,R1143,89,37
1144,R1144,10,81
1145,R1145,23,32
1146,R1146,32,8
1147,R1147,34,42
1148,R1148,47,88
1149,R1149,43,77
1150,R1150,32,100
1151,R1151,90,93
1152,R1152,15,43
1153,R1153,6,5
1154,R1154,72,4
1155,R1155,12,9
1156,R1156,18,40
1157,R1157,1,42
1158,R1158,16,79
1159,R1159,28,75
1160,R1160,2,80
1161,R1161,17,26
1162,R1162,65,85
1163,R1163,94,95
1164,R1164,73,40
1165,R1165,48,64
1166,R1166,60,55
1167,R1167,48,76
1168,R1168,38,88
1169,R1169,44,94
1170,R1170,72,97
1171,R1171,30,35
1172,R1172,7,5
1173,R1173,65,12
1174,R1174,30,56
1175,R1175,53,66
1176,R1176,33,97
1177,R1177,59,94
1178,R1178,32,13
1179,R1179,56,39
1180,R1180,58,2
1181,R1181,36,51
1182,R1182,72,82
1183,R1183,34,43
1184,R1184,21,50
1185,R1185,21,30
1186,R1186,88,73
1187,R1187,27,66
1188,R1188,100,90
1189,R1189,24,97
1190,R1190,11,9
1191,R1191,87,15
1192,R1192,56,30
1193,R1193,65,16
1194,R1194,28,73
1195,R1195,12,73
1196,R1196,100,7
1197,R1197,49,3
1198,R1198,100,87
1199,R1199,57,23
1200,R1200,8,88
1201,R1201,60,35
1202,R1202,60,39
1203,R1203,11,67
1204,R1204,43,2
1205,R1205,28,21
1206,R1206,16,46
1207,R1207,59,70
1208,R1208,29,60
1209,R1209,68,44
1210,R1210,21,10
1211,R1211,87,69
1212,R1212,77,98
1213,R1213,3,49
1214,R1214,30,24
1215,R1215,64,85
1216,R1216,10,85
1217,R1217,45,1
1218,R1218,12,35
1219,R1219,23,18
1220,R1220,2,15
1221,R1221,32,97
1222,R1222,35,84
1223,R1223,15,88
1224,R1224,30,81
1225,R1225,52,24
1226,R1226,37,28
1227,R1227,31,62
1228,R1228,7,84
1229,R1229,95,53
1230,R1230,50,18
1231,R1231,7,92
1232,R1232,42,56
1233,R1233,13,13
1234,R1234,28,34
1235,R1235,74,50
1236,R1236,45,31
1237,R1237,55,5
1238,R1238,39,28
1239,R1239,71,72
1240,R1240,34,13
1241,R1241,57,29
1242,R1242,69,23
1243,R1243,44,100
1244,R1244,67,23
1245,R1245,8,31
1246,R1246,40,32
1247,R1247,43,7
1248,R1248,45,62
1249,R1249,30,9
1250,R1250,83,4
1251,R1251,83,94
1252,R1252,89,51
1253,R1253,66,91
1254,R1254,98,45
1255,R1255,63,10
1256,R1256,16,9
1257,R1257,25,53
1258,R1258,33,59
1259,R1259,67,33
1260,R1260,56,53
1261,R1261,11,11
1262,R1262,72,62
1263,R1263,52,4
1264,R1264,26,26
1265,R1265,88,35
1266,R1266,16,89
1267,R1267,80,28
1268,R1268,22,98
1269,R1269,95,67
1270,R1270,99,10
1271,R1271,8,60
1272,R1272,76,22
1273,R1273,59,70
1274,R1274,68,10
1275,R1275,26,20
1276,R1276,98,95
1277,R1277,78,49
1278,R1278,78,18
1279,R1279,28,83
1280,R1280,54,86
1281,R1281,24,67
1282,R1282,94,25
1283,R1283,53,46
1284,R1284,84,100
1285,R1285,57,18
1286,R1286,8,19
1287,R1287,59,27
1288,R1288,89,73
1289,R1289,60,49
1290,R1290,18,1
1291,R1291,84,44
1292,R1292,35,45
1293,R1293,60,4
1294,R1294,100,55
1295,R1295,26,4
1296,R1296,63,26
1297,R1297,62,49
1298,R1298,99,48
1299,R1299,38,21
1300,R1300,29,80
1301,R1301,5,51
1302,R1302,44,27
1303,R1303,57,4
1304,R1304,54,21
1305,R1305,52,36
1306,R1306,78,22
1307,R1307,1,28
1308,R1308,2,48
1309,R1309,35,8
1310,R1310,91,86
1311,R1311,96,68
1312,R1312,52,75
1313,R1313,66,47
1314,R1314,30,17
1315,R1315,19,44
1316,R1316,74,47
1317,R1317,81,38
1318,R1318,13,38
1319,R1319,30,60
1320,R1320,37,97
1321,R1321,86,38
1322,R1322,4,93
1323,R1323,22,59
1324,R1324,13,93
1325,R1325,10,92
1326,R1326,12,44
1327,R1327,18,43
1328,R1328,29,64
1329,R1329,84,40
1330,R1330,98,59
1331,R1331,77,36
1332,R1332,15,57
1333,R1333,23,88
1334,R1334,54,74
1335,R1335,79,32
1336,R1336,5,8
1337,R1337,52,59
1338,R1338,86,6
1339,R1339,91,50
1340,R1340,72,40
1341,R1341,15,32
1342,R1342,19,2
1343,R1343,30,10
1344,R1344,84,62
1345,R1345,51,41
1346,R1346,83,84
1347,R1347,92,30
1348,R1348,25,86
1349,R1349,77,71
1350,R1350,89,33
1351,R1351,87,31
1352,R1352,57,50
1353,R1353,58,4
1354,R1354,82,77
1355,R1355,92,70
1356,R1356,30,92
1357,R1357,31,100
1358,R1358,21,28
1359,R1359,48,57
1360,R1360,61,36
1361,R1361,67,95
1362,R1362,70,64
1363,R1363,69,86
1364,R1364,97,3
1365,R1365,68,60
1366,R1366,84,53
1367,R1367,58,63
1368,R1368,90,29
1369,R1369,44,90
1370,R1370,55,76
1371,R1371,57,74
1372,R1372,15,99
1373,R1373,55,12
1374,R1374,24,10
1375,R1375,32,29
1376,R1376,56,97
1377,R1377,66,94
1378,R1378,64,13
1379,R1379,81,59
1380,R1380,88,67
1381,R1381,53,73
1382,R1382,70,86
1383,R1383,76,60
1384,R1384,13,82
1385,R1385,60,100
1386,R1386,24,45
1387,R1387,3,73
1388,R1388,93,49
1389,R1389,76,39
1390,R1390,3,40
1391,R1391,91,97
1392,R1392,87,97
1393,R1393,82,99
1394,R1394,28,5
1395,R1395,55,50
1396,R1396,85,26
1397,R1397,25,60
1398,R1398,88,35
1399,R1399,6,36
1400,R1400,79,8
1401,R1401,1,11
1402,R1402,70,49
1403,R1403,69,39
1404,R1404,14,8
1405,R1405,75,69
1406,R1406,13,6
1407,R1407,71,6
1408,R1408,66,38
1409,R1409,97,81
1410,R1410,53,87
1411,R1411,46,65
1412,R1412,57,77
1413,R1413,53,88
1414,R1414,35,9
1415,R1415,40,38
1416,R1416,35,27
1417,R1417,31,32
1418,R1418,47,49
1419,R1419,71,20
1420,R1420,61,100
1421,R1421,68,68
1422,R1422,47,79
1423,R1423,69,98
1424,R1424,42,25
1425,R1425,52,28
1426,R1426,66,26
1427,R1427,81,45
1428,R1428,41,95
1429,R1429,6,76
1430,R1430,24,91
1431,R1431,23,30
1432,R1432,5,72
1433,R1433,98,34
1434,R1434,70,37
1435,R1435,61,39
1436,R1436,33,78
1437,R1437,74,82
1438,R1438,29,16
1439,R1439,38,33
1440,R1440,100,5
1441,R1441,1,2
1442,R1442,68,42
1443,R1443,96,58
1444,R1444,93,63
1445,R1445,81,44
1446,R1446,38,71
1447,R1447,72,71
1448,R1448,13,90
1449,R1449,80,3
1450,R1450,32,80
1451,R1451,16,95
