id,label,Elevation,Aspect,Slope
142,R142,100,60,48
143,R143,45,75,65
144,R144,53,79,39
145,R145,92,85,54
146,R146,7,36,16
147,R147,25,9,2
148,R148,54,33,55
149,R149,54,17,84
150,R150,82,62,87
151,R151,64,19,70
152,R152,4,59,56
153,R153,18,39,53
154,R154,92,91,97
155,R155,70,92,65
156,R156,36,60,86
157,R157,60,47,65
158,R158,47,23,85
159,R159,61,88,35
160,R160,88,70,2
161,R161,85,5,86
162,R162,16,17,4
163,R163,69,95,87
164,R164,23,76,90
165,R165,99,12,57
166,R166,73,65,47
167,R167,92,80,83
168,R168,59,54,27
169,R169,36,37,98
170,R170,99,60,56
171,R171,14,91,93
172,R172,95,10,1
173,R173,10,89,48
174,R174,52,59,97
175,R175,37,82,83
176,R176,45,83,32
177,R177,41,16,35
178,R178,14,6,49
179,R179,16,45,42
180,R180,97,98,42
181,R181,40,16,66
182,R182,53,46,60
183,R183,55,35,3
184,R184,33,19,93
185,R185,34,21,45
186,R186,22,17,62
187,R187,93,86,16
188,R188,20,31,81
189,R189,41,64,71
190,R190,21,41,44
191,R191,82,37,83
192,R192,59,56,27
193,R193,15,61,54
194,R194,24,14,84
195,R195,85,93,33
196,R196,33,10,12
197,R197,6,3,10
198,R198,46,80,16
199,R199,57,55,53
200,R200,94,27,10
201,R201,91,27,93
202,R202,47,91,36
203,R203,39,88,5
204,R204,58,38,63
205,R205,8,76,17
206,R206,91,82,65
207,R207,79,72,59
208,R208,16,95,72
209,R209,12,60,55
210,R210,16,3,43
211,R211,34,51,92
212,R212,3,85,57
213,R213,89,59,26
214,R214,66,46,55
215,R215,12,28,65
216,R216,32,42,85
217,R217,74,89,51
218,R218,86,10,96
219,R219,14,30,3
220,R220,23,30,35
221,R221,39,40,87
222,R222,95,53,10
223,R223,94,24,71
224,R224,5,14,56
225,R225,57,1,61
226,R226,37,68,99
227,R227,11,22,68
228,R228,39,46,89
229,R229,18,58,25
230,R230,95,48,49
231,R231,84,17,81
232,R232,95,23,50
233,R233,19,39,25
234,R234,33,53,15
235,R235,95,60,6
236,R236,83,99,93
237,R237,59,11,29
238,R238,59,10,67
239,R239,67,77,43
240,R240,51,90,19
241,R241,92,58,51
242,R242,54,74,59
243,R243,40,6,59
244,R244,62,63,76
245,R245,60,82,97
246,R246,12,24,11
247,R247,72,19,25
248,R248,41,86,79
249,R249,19,7,23
250,R250,81,63,42
251,R251,89,83,96
252,R252,48,57,36
253,R253,15,32,81
254,R254,26,66,43
255,R255,92,32,75
256,R256,69,77,88
257,R257,79,38,84
258,R258,13,80,73
259,R259,23,20,57
260,R260,57,3,61
261,R261,47,54,33
262,R262,88,57,1
263,R263,30,6,93
264,R264,34,7,80
265,R265,96,15,38
266,R266,6,29,23
267,R267,58,51,11
268,R268,89,51,30
269,R269,80,81,74
270,R270,77,62,94
271,R271,81,76,79
272,R272,59,76,4
273,R273,43,41,65
274,R274,17,38,54
275,R275,98,71,56
276,R276,94,27,58
277,R277,22,46,61
278,R278,77,35,97
279,R279,90,81,85
280,R280,84,37,10
281,R281,24,78,16
282,R282,95,55,40
283,R283,48,21,75
284,R284,61,54,12
285,R285,42,11,69
286,R286,69,91,55
287,R287,27,47,28
288,R288,3,30,39
289,R289,61,52,37
290,R290,60,22,40
291,R291,63,7,3
292,R292,78,75,39
293,R293,8,64,59
294,R294,31,54,69
295,R295,49,65,58
296,R296,8,54,16
297,R297,17,72,94
298,R298,91,69,27
299,R299,74,97,81
300,R300,11,46,13
301,R301,11,47,38
302,R302,75,82,92
303,R303,73,65,68
304,R304,81,77,32
305,R305,41,23,17
306,R306,76,24,65
307,R307,23,27,99
308,R308,73,26,76
309,R309,13,15,69
310,R310,74,8,34
311,R311,20,62,92
312,R312,18,65,91
313,R313,10,37,97
314,R314,13,71,24
315,R315,86,87,96
316,R316,76,35,19
317,R317,5,98,74
318,R318,31,10,86
319,R319,86,83,56
320,R320,22,70,77
321,R321,62,79,38
322,R322,14,78,8
323,R323,43,60,65
324,R324,74,5,95
325,R325,32,62,62
326,R326,44,17,5
327,R327,72,38,5
328,R328,5,21,85
329,R329,28,54,19
330,R330,18,77,60
331,R331,65,78,70
332,R332,82,39,41
333,R333,40,47,40
334,R334,6,68,34
335,R335,66,75,81
336,R336,32,16,18
337,R337,71,41,40
338,R338,91,76,51
339,R339,71,12,46
340,R340,27,92,82
341,R341,45,78,73
342,R342,87,47,79
343,R343,85,48,80
344,R344,32,88,45
345,R345,95,36,81
346,R346,67,87,100
347,R347,36,8,31
348,R348,17,88,85
349,R349,41,4,90
350,R350,9,92,17
351,R351,55,74,61
352,R352,43,7,26
353,R353,66,2,81
354,R354,13,8,75
355,R355,24,45,35
356,R356,50,92,22
357,R357,73,2,56
358,R358,38,99,90
359,R359,39,77,98
360,R360,41,67,61
361,R361,25,67,54
362,R362,12,59,78
363,R363,62,53,34
364,R364,25,67,14
365,R365,54,99,28
366,R366,62,84,45
367,R367,34,30,72
368,R368,48,12,88
369,R369,97,81,22
370,R370,17,27,49
371,R371,16,23,46
372,R372,45,83,72
373,R373,1,99,71
374,R374,3,47,88
375,R375,34,33,89
376,R376,38,32,53
377,R377,10,95,24
378,R378,38,57,27
379,R379,23,8,47
380,R380,89,32,46
381,R381,17,33,53
382,R382,95,41,100
383,R383,72,6,52
384,R384,91,33,65
385,R385,89,48,51
386,R386,28,22,81
387,R387,82,82,27
388,R388,34,66,57
389,R389,54,31,59
390,R390,60,93,81
391,R391,72,51,83
392,R392,39,42,25
393,R393,96,88,97
394,R394,30,28,74
395,R395,95,18,18
396,R396,6,19,9
397,R397,65,50,33
398,R398,44,78,5
399,R399,39,89,98
400,R400,38,33,100
401,R401,66,44,74
402,R402,4,60,62
403,R403,15,73,34
404,R404,39,1,92
405,R405,61,100,23
406,R406,36,53,75
407,R407,5,74,27
408,R408,31,40,5
409,R409,15,100,49
410,R410,70,93,81
411,R411,99,81,84
412,R412,85,92,56
413,R413,53,71,42
414,R414,60,61,67
415,R415,45,62,96
416,R416,28,73,89
417,R417,52,94,7
418,R418,25,35,49
419,R419,46,97,94
420,R420,58,34,80
421,R421,43,98,90
422,R422,43,61,55
423,R423,55,68,93
424,R424,50,50,67
425,R425,72,47,94
426,R426,68,86,66
427,R427,67,55,90
428,R428,36,11,94
429,R429,57,57,53
430,R430,48,82,15
431,R431,49,54,25
432,R432,41,11,66
433,R433,88,35,21
434,R434,41,67,92
435,R435,19,16,51
436,R436,58,62,79
437,R437,5,51,72
438,R438,32,7,94
439,R439,42,5,56
440,R440,67,79,47
441,R441,11,48,8
442,R442,16,49,31
443,R443,49,11,17
444,R444,34,52,7
445,R445,61,27,100
446,R446,75,50,77
447,R447,76,85,3
448,R448,86,27,70
449,R449,27,1,15
450,R450,36,9,84
451,R451,96,80,32
452,R452,20,22,51
453,R453,31,45,48
454,R454,38,55,65
455,R455,92,17,70
456,R456,55,43,34
457,R457,47,37,37
458,R458,56,65,74
459,R459,29,77,25
460,R460,1,33,66
461,R461,22,30,43
462,R462,22,79,82
463,R463,1,31,95
464,R464,96,62,64
465,R465,23,60,6
466,R466,75,86,45
467,R467,1,80,91
468,R468,33,42,6
469,R469,33,60,67
470,R470,43,7,74
471,R471,24,77,98
472,R472,43,60,4
473,R473,15,32,53
474,R474,27,2,47
475,R475,49,34,74
476,R476,87,43,89
477,R477,57,39,56
478,R478,80,52,92
479,R479,72,89,79
480,R480,89,12,99
481,R481,19,69,5
482,R482,91,13,14
483,R483,18,9,94
484,R484,48,75,80
485,R485,70,38,48
486,R486,72,97,42
487,R487,97,99,47
488,R488,71,10,9
489,R489,58,70,41
490,R490,17,86,89
491,R491,45,66,93
492,R492,4,44,1
493,R493,20,74,64
494,R494,50,35,99
495,R495,72,99,3
496,R496,65,70,37
497,R497,65,48,36
498,R498,37,26,69
499,R499,43,94,22
500,R500,70,42,9
501,R501,86,99,21
502,R502,86,15,40
503,R503,62,72,83
504,R504,100,8,81
505,R505,31,73,75
506,R506,90,29,47
507,R507,47,52,71
508,R508,27,83,24
509,R509,26,3,25
510,R510,41,23,95
511,R511,38,36,4
512,R512,58,47,19
513,R513,7,100,37
514,R514,66,84,80
515,R515,4,44,69
516,R516,72,72,12
517,R517,74,49,91
518,R518,66,41,68
519,R519,22,56,95
520,R520,93,66,39
521,R521,43,23,21
522,R522,1,34,19
523,R523,64,38,10
524,R524,70,95,88
525,R525,66,1,39
526,R526,4,18,46
527,R527,61,75,6
528,R528,38,6,69
529,R529,3,59,56
530,R530,77,61,76
531,R531,96,97,16
532,R532,36,81,16
533,R533,71,12,38
534,R534,86,32,61
535,R535,46,36,77
536,R536,84,88,43
537,R537,86,14,4
538,R538,60,92,65
539,R539,47,88,85
540,R540,24,87,51
541,R541,40,53,100
542,R542,63,58,71
543,R543,64,47,24
544,R544,58,22,52
545,R545,22,53,22
546,R546,20,69,36
547,R547,84,16,73
548,R548,7,83,88
549,R549,54,98,65
550,R550,54,3,70
551,R551,71,28,75
552,R552,92,4,17
553,R553,24,76,38
554,R554,49,76,23
555,R555,76,52,20
556,R556,34,74,45
557,R557,70,7,9
558,R558,8,65,74
559,R559,97,68,64
560,R560,37,26,62
561,R561,77,46,47
562,R562,6,93,49
563,R563,30,51,89
564,R564,45,29,63
565,R565,16,49,24
566,R566,60,21,85
567,R567,95,45,64
568,R568,9,74,68
569,R569,17,84,21
570,R570,93,20,34
571,R571,41,96,87
572,R572,80,31,48
573,R573,37,3,69
574,R574,18,39,85
575,R575,1,45,70
576,R576,24,55,45
577,R577,96,67,23
578,R578,100,95,21
579,R579,7,10,37
580,R580,57,90,69
581,R581,82,10,37
582,R582,90,31,94
583,R583,46,84,47
584,R584,12,69,72
585,R585,17,44,40
586,R586,91,97,31
587,R587,28,48,69
588,R588,80,70,15
589,R589,41,61,17
590,R590,71,28,58
591,R591,68,51,71
592,R592,14,100,78
593,R593,46,35,56
594,R594,98,37,35
595,R595,92,49,48
596,R596,92,3,23
597,R597,42,84,36
598,R598,36,99,98
599,R599,9,26,29
600,R600,94,20,67
601,R601,95,91,41
602,R602,60,38,96
603,R603,93,37,79
604,R604,77,63,16
605,R605,88,73,53
606,R606,42,75,15
607,R607,39,67,16
608,R608,41,69,63
609,R609,93,16,71
610,R610,26,76,78
611,R611,56,71,92
612,R612,10,4,59
613,R613,14,16,22
614,R614,99,76,23
615,R615,36,68,98
616,R616,70,13,37
617,R617,44,18,32
618,R618,70,70,95
619,R619,9,88,20
620,R620,80,16,1
621,R621,90,91,36
622,R622,60,68,61
623,R623,13,18,99
624,R624,36,53,66
625,R625,49,91,9
626,R626,80,33,79
627,R627,93,49,77
628,R628,94,94,17
629,R629,44,15,71
630,R630,14,89,49
631,R631,96,40,80
632,R632,71,16,16
633,R633,47,4,16
634,R634,83,67,26
635,R635,36,60,28
636,R636,67,14,39
637,R637,4,41,57
638,R638,99,77,69
639,R639,99,86,94
640,R640,61,26,19
641,R641,79,95,18
642,R642,55,100,50
643,R643,64,86,33
644,R644,66,26,70
645,R645,36,64,16
646,R646,64,3,93
647,R647,56,45,45
648,R648,27,72,45
649,R649,32,75,61
650,R650,85,71,96
651,R651,16,71,17
652,R652,61,75,45
653,R653,46,24,18
654,R654,26,42,7
655,R655,7,21,14
656,R656,60,22,49
657,R657,20,48,75
658,R658,68,19,14
659,R659,25,79,94
660,R660,90,54,15
661,R661,52,37,89
662,R662,5,83,17
663,R663,8,77,94
664,R664,90,29,79
665,R665,19,73,84
666,R666,55,49,99
667,R667,30,15,23
668,R668,79,74,35
669,R669,8,92,92
670,R670,47,15,29
671,R671,59,82,99
672,R672,72,46,81
673,R673,98,64,24
674,R674,53,64,91
675,R675,58,90,95
676,R676,52,34,70
677,R677,80,86,72
678,R678,25,23,100
679,R679,36,28,66
680,R680,98,55,5
681,R681,80,65,30
682,R682,33,100,37
683,R683,1,22,35
684,R684,85,33,67
685,R685,66,98,32
686,R686,26,94,2
687,R687,63,13,73
688,R688,88,60,95
689,R689,88,89,74
690,R690,51,87,97
691,R691,9,54,37
692,R692,57,94,19
693,R693,16,41,30
694,R694,95,93,32
695,R695,32,29,97
696,R696,80,22,26
697,R697,97,36,33
698,R698,37,99,9
699,R699,53,73,51
700,R700,15,11,21
701,R701,39,97,78
702,R702,17,24,33
703,R703,37,45,50
704,R704,59,88,30
705,R705,55,84,92
706,R706,32,10,52
707,R707,98,40,36
708,R708,44,88,25
709,R709,39,52,66
710,R710,75,19,72
711,R711,98,24,59
712,R712,96,49,23
713,R713,42,79,36
714,R714,4,39,49
715,R715,95,29,97
716,R716,51,93,78
717,R717,40,5,63
718,R718,10,48,84
719,R719,99,11,31
720,R720,63,24,45
721,R721,41,34,100
722,R722,81,91,85
723,R723,39,66,3
724,R724,13,96,79
725,R725,75,44,99
726,R726,76,77,81
727,R727,46,84,87
728,R728,56,59,37
729,R729,60,3,3
730,R730,31,79,97
731,R731,31,87,16
732,R732,57,94,45
733,R733,100,9,89
734,R734,68,38,45
735,R735,24,88,18
736,R736,29,100,97
737,R737,59,24,61
738,R738,65,86,70
739,R739,80,16,91
740,R740,33,65,99
741,R741,58,26,6
742,R742,26,6,73
743,R743,57,99,69
744,R744,92,87,92
745,R745,96,47,21
746,R746,73,82,95
747,R747,2,74,70
748,R748,77,94,12
749,R749,36,6,99
750,R750,67,76,31
751,R751,16,37,5
752,R752,87,93,47
753,R753,89,68,20
754,R754,58,9,13
755,R755,2,25,90
756,R756,8,74,58
757,R757,31,7,75
758,R758,57,43,39
759,R759,60,28,70
760,R760,66,27,87
761,R761,6,87,96
762,R762,60,7,46
763,R763,31,63,53
764,R764,42,46,94
765,R765,88,47,19
766,R766,45,47,35
767,R767,88,86,25
768,R768,56,48,77
769,R769,10,62,71
770,R770,4,40,29
771,R771,17,36,85
772,R772,33,74,23
773,R773,94,19,19
774,R774,42,81,81
775,R775,95,60,20
776,R776,78,56,86
777,R777,60,20,38
778,R778,82,97,72
779,R779,16,64,76
780,R780,21,69,26
781,R781,88,56,20
782,R782,35,67,51
783,R783,19,64,51
784,R784,14,61,12
785,R785,67,40,30
786,R786,56,5,57
787,R787,64,81,44
788,R788,71,91,19
789,R789,71,74,51
790,R790,13,18,35
791,R791,44,1,2
792,R792,3,75,86
793,R793,14,92,72
794,R794,21,92,39
795,R795,32,16,90
796,R796,1,18,12
797,R797,53,100,90
798,R798,34,98,17
799,R799,3,17,86
800,R800,57,21,48
801,R801,44,1,30
802,R802,3,82,27
803,R803,11,36,84
804,R804,9,56,22
805,R805,33,77,99
806,R806,4,56,17
807,R807,72,4,32
808,R808,22,37,66
809,R809,46,5,17
810,R810,36,66,34
811,R811,1,82,2
812,R812,40,70,71
813,R813,73,48,16
814,R814,69,40,28
815,R815,46,1,48
816,R816,52,83,6
817,R817,94,45,61
818,R818,51,89,75
819,R819,31,58,97
820,R820,74,74,19
821,R821,35,33,7
822,R822,37,56,30
823,R823,78,14,95
824,R824,56,40,85
825,R825,57,16,63
826,R826,36,58,80
827,R827,22,25,10
828,R828,46,25,52
829,R829,69,17,60
830,R830,77,5,72
831,R831,96,92,50
832,R832,65,28,76
833,R833,89,59,69
834,R834,53,94,36
835,R835,40,15,84
836,R836,18,5,15
837,R837,96,88,41
838,R838,38,79,89
839,R839,39,60,27
840,R840,61,88,12
841,R841,74,81,46
842,R842,98,42,96
843,R843,80,27,92
844,R844,82,74,27
845,R845,65,27,40
846,R846,36,67,35
847,R847,52,15,84
848,R848,29,56,76
849,R849,72,39,86
850,R850,30,77,50
851,R851,46,91,66
852,R852,20,35,55
853,R853,2,91,92
854,R854,11,26,45
855,R855,89,61,50
856,R856,7,32,61
857,R857,12,64,84
858,R858,42,79,50
859,R859,48,79,69
860,R860,71,9,62
861,R861,67,33,44
862,R862,43,88,31
863,R863,19,77,42
864,R864,55,23,100
865,R865,7,32,56
866,R866,88,29,16
867,R867,72,52,52
868,R868,66,75,33
869,R869,14,12,9
870,R870,19,60,88
871,R871,57,67,96
872,R872,71,6,50
873,R873,51,14,3
874,R874,55,58,36
875,R875,51,66,72
876,R876,10,56,25
877,R877,71,19,83
878,R878,38,58,29
879,R879,44,19,2
880,R880,20,61,65
881,R881,36,80,18
882,R882,49,80,94
883,R883,50,39,38
884,R884,5,15,2
885,R885,48,84,1
886,R886,21,58,13
887,R887,55,98,71
888,R888,33,77,3
889,R889,84,9,20
890,R890,22,12,23
891,R891,62,65,27
892,R892,38,75,23
893,R893,35,4,91
894,R894,88,24,49
895,R895,72,81,17
896,R896,80,11,52
897,R897,34,78,82
898,R898,92,70,27
899,R899,84,15,59
900,R900,18,63,38
901,R901,50,7,55
902,R902,66,25,28
903,R903,4,16,56
904,R904,88,99,31
905,R905,65,51,91
906,R906,37,44,70
907,R907,62,66,7
908,R908,84,25,41
909,R909,77,26,93
910,R910,49,40,24
911,R911,8,94,67
912,R912,98,27,99
913,R913,71,77,77
914,R914,51,63,30
915,R915,40,28,67
916,R916,48,95,26
917,R917,92,82,8
918,R918,11,66,88
919,R919,96,96,84
920,R920,53,12,55
921,R921,73,100,70
922,R922,38,88,50
923,R923,54,47,8
924,R924,32,35,75
925,R925,63,57,38
926,R926,13,43,37
927,R927,60,8,60
928,R928,81,4,15
929,R929,93,66,94
930,R930,52,5,76
931,R931,49,27,62
932,R932,53,67,6
933,R933,18,61,54
934,R934,77,25,45
935,R935,59,3,86
936,R936,22,14,73
937,R937,52,43,84
938,R938,14,34,39
939,R939,97,76,40
940,R940,49,30,25
941,R941,71,87,44
942,R942,89,99,47
943,R943,99,100,20
944,R944,56,99,49
945,R945,38,54,76
946,R946,81,35,24
947,R947,15,7,69
948,R948,16,93,51
949,R949,49,28,35
950,R950,79,72,67
951,R951,48,10,31
952,R952,8,63,43
953,R953,76,4,7
954,R954,85,12,28
955,R955,45,39,64
956,R956,88,13,67
957,R957,10,53,91
958,R958,31,62,94
959,R959,69,84,98
960,R960,17,96,66
961,R961,76,26,23
962,R962,15,69,34
963,R963,45,44,63
964,R964,80,98,5
965,R965,61,87,23
966,R966,42,47,3
967,R967,38,35,79
968,R968,14,27,5
969,R969,12,52,2
970,R970,70,82,57
971,R971,61,24,63
972,R972,18,60,86
973,R973,74,79,69
974,R974,21,47,30
975,R975,95,80,11
976,R976,11,22,49
977,R977,85,81,24
978,R978,95,41,8
979,R979,71,64,88
980,R980,17,97,78
981,R981,45,30,50
982,R982,56,49,47
983,R983,59,42,97
984,R984,97,35,19
985,R985,88,80,32
986,R986,33,6,19
987,R987,30,34,99
988,R988,16,9,80
989,R989,18,95,46
990,R990,9,37,89
991,R991,81,44,97
992,R992,50,3,44
993,R993,35,43,61
994,R994,42,91,42
995,R995,60,69,99
996,R996,55,99,39
997,R997,48,90,26
998,R998,5,11,83
999,R999,9,69,60
1000,R1000,71,85,69
1001,R1001,37,24,8
1002,R1002,17,19,56
1003,R1003,23,8,55
1004,R1004,94,85,56
1005,R1005,36,82,46
1006,R1006,67,73,71
1007,R1007,87,96,91
1008,R1008,91,42,8
1009,R1009,9,28,15
1010,R1010,92,62,65
1011,R1011,69,96,42
1012,R1012,82,74,98
1013,R1013,8,4,71
1014,R1014,79,36,16
1015,R1015,4,24,76
1016,R1016,71,73,60
1017,R1017,16,43,29
1018,R1018,66,52,10
1019,R1019,44,5,5
1020,R1020,61,30,46
1021,R1021,16,99,53
1022,R1022,88,22,30
1023,R1023,85,53,86
1024,R1024,7,28,37
1025,R1025,52,31,2
1026,R1026,93,98,29
1027,R1027,2,26,29
1028,R1028,44,1,38
1029,R1029,13,93,9
1030,R1030,33,68,83
1031,R1031,88,15,71
1032,R1032,86,29,87
1033,R1033,4,100,98
1034,R1034,64,68,72
1035,R1035,28,74,74
1036,R1036,97,43,100
1037,R1037,84,40,88
1038,R1038,35,9,60
1039,R1039,81,28,8
1040,R1040,84,82,90
1041,R1041,98,5,46
1042,R1042,60,26,13
1043,R1043,97,44,21
1044,R1044,98,80,11
1045,R1045,43,76,91
1046,R1046,73,32,7
1047,R1047,88,2,81
1048,R1048,95,17,69
1049,R1049,25,92,7
1050,R1050,12,18,45
1051,R1051,76,41,79
1052,R1052,4,19,86
1053,R1053,12,19,74
1054,R1054,80,50,17
1055,R1055,94,51,47
1056,R1056,27,36,70
1057,R1057,98,3,12
1058,R1058,36,52,17
1059,R1059,84,48,56
1060,R1060,62,4,51
1061,R1061,22,69,7
1062,R1062,9,24,48
1063,R1063,5,30,65
1064,R1064,62,8,22
1065,R1065,18,14,18
1066,R1066,38,45,95
1067,R1067,61,8,83
1068,R1068,50,40,18
1069,R1069,41,5,75
1070,R1070,19,24,44
1071,R1071,39,53,14
1072,R1072,19,11,25
1073,R1073,52,13,43
1074,R1074,37,10,29
1075,R1075,26,88,6
1076,R1076,79,30,91
1077,R1077,49,94,31
1078,R1078,85,42,51
1079,R1079,14,82,60
1080,R1080,89,27,83
1081,R1081,55,42,26
1082,R1082,17,30,33
1083,R1083,51,86,92
1084,R1084,99,55,14
1085,R1085,90,16,49
1086,R1086,28,13,82
1087,R1087,13,34,92
1088,R1088,16,27,57
1089,R1089,83,7,11
1090,R1090,29,47,48
1091,R1091,19,35,67
1092,R1092,64,72,44
1093,R1093,38,53,56
1094,R1094,20,47,90
1095,R1095,68,32,40
1096,R1096,37,33,14
1097,R1097,97,19,99
1098,R1098,8,65,20
1099,R1099,48,75,49
1100,R1100,83,47,91
1101,R1101,22,36,9
1102,R1102,26,95,14
1103,R1103,12,66,13
1104,R1104,93,100,68
1105,R1105,7,1,17
1106,R1106,30,58,50
1107,R1107,21,44,94
1108,R1108,88,34,92
1109,R1109,75,16,47
1110,R1110,78,79,75
1111,R1111,23,9,42
1112,R1112,95,24,18
1113,R1113,33,57,51
1114,R1114,62,60,56
1115,R1115,61,2,8
1116,R1116,64,22,59
1117,R1117,47,14,96
1118,R1118,81,57,46
1119,R1119,94,82,83
1120,R1120,65,2,8
1121,R1121,40,23,59
1122,R1122,96,63,79
1123,R1123,25,100,79
1124,R1124,99,55,29
1125,R1125,12,35,89
1126,R1126,48,62,54
1127,R1127,5,44,29
1128,R1128,53,53,63
1129,R1129,42,88,8
1130,R1130,9,1,4
1131,R1131,34,86,70
1132,R1132,85,60,37
1133,R1133,5,88,84
1134,R1134,67,82,7
1135,R1135,75,83,83
1136,R1136,72,6,73
1137,R1137,75,57,33
1138,R1138,73,77,16
1139,R1139,9,23,56
1140,R1140,75,41,61
1141,R1141,37,39,55
1142,R1142,37,33,2
1143,R1143,68,55,62
1144,R1144,1,30,50
1145,R1145,22,70,30
1146,R1146,38,6,90
1147,R1147,71,44,35
1148,R1148,83,72,80
1149,R1149,48,42,23
1150,R1150,44,76,64
1151,R1151,36,11,80
1152,R1152,63,65,32
1153,R1153,56,76,18
1154,R1154,74,98,15
1155,R1155,46,47,40
1156,R1156,75,93,77
1157,R1157,28,22,26
1158,R1158,71,61,64
1159,R1159,20,52,43
1160,R1160,54,86,97
1161,R1161,49,54,96
1162,R1162,25,44,48
1163,R1163,50,24,73
1164,R1164,24,56,44
1165,R1165,15,53,44
1166,R1166,81,73,37
1167,R1167,62,51,80
1168,R1168,10,43,54
1169,R1169,73,12,81
1170,R1170,98,40,8
1171,R1171,41,13,11
1172,R1172,64,71,57
1173,R1173,79,65,88
1174,R1174,93,50,6
1175,R1175,46,48,75
1176,R1176,37,47,28
1177,R1177,87,78,14
1178,R1178,60,86,90
1179,R1179,31,2,71
1180,R1180,23,22,24
1181,R1181,29,95,50
1182,R1182,6,47,37
1183,R1183,62,85,16
1184,R1184,85,80,51
1185,R1185,53,61,83
1186,R1186,28,54,99
1187,R1187,51,21,27
1188,R1188,61,12,78
1189,R1189,28,26,53
1190,R1190,37,30,72
1191,R1191,61,4,83
1192,R1192,70,63,14
1193,R1193,15,72,27
1194,R1194,3,6,25
1195,R1195,6,91,82
1196,R1196,27,36,94
1197,R1197,67,69,61
1198,R1198,57,47,43
1199,R1199,31,23,41
1200,R1200,85,52,87
1201,R1201,89,79,61
1202,R1202,70,66,87
1203,R1203,13,32,8
1204,R1204,93,16,82
1205,R1205,30,19,47
1206,R1206,39,29,79
1207,R1207,8,24,50
1208,R1208,78,92,32
1209,R1209,22,14,4
1210,R1210,41,24,28
1211,R1211,57,94,83
1212,R1212,77,97,78
1213,R1213,63,99,60
1214,R1214,3,74,52
1215,R1215,48,50,53
1216,R1216,70,24,60
1217,R1217,9,25,56
1218,R1218,52,65,7
1219,R1219,90,19,47
1220,R1220,43,99,65
1221,R1221,5,3,50
1222,R1222,44,3,8
1223,R1223,98,55,39
1224,R1224,11,5,21
1225,R1225,97,38,45
1226,R1226,38,99,84
1227,R1227,43,77,9
